Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1404.8146973      292.3320618        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 10       32270.0253906       10.7070494      192.0610504    6.1408186E-01    3.8591298E-01    5.1850002E-06    0.0000000E+00    8.8856565E-03           14.000           11.866
 11       31059.9023438       13.2647495      194.0030518    6.1408174E-01    3.8591293E-01    5.3458366E-06    0.0000000E+00    8.9077996E-03           14.000           13.158
 12       29865.1738281       16.3517513      196.2197876    6.1408162E-01    3.8591287E-01    5.5479868E-06    0.0000000E+00    8.7247668E-03           14.000           14.819
 13       28685.6699219       20.0567513      198.4544678    6.1408150E-01    3.8591281E-01    5.6807307E-06    0.0000000E+00    7.3827929E-03           14.000           16.700
 14       27522.2636719       24.4789982      200.5740662    6.1408150E-01    3.8591281E-01    5.6412587E-06    0.0000000E+00    4.5494731E-03           14.000           18.667
 15       26376.4277344       29.7279987      202.5056915    6.1408162E-01    3.8591287E-01    5.4976722E-06    0.0000000E+00    2.7351899E-03           14.000           20.587
 16       25250.1035156       35.9232483      204.1434021    6.1408168E-01    3.8591290E-01    5.4477255E-06    0.0000000E+00    2.5515417E-03           14.000           22.249
 17       24145.7031250       43.1937485      205.3892212    6.1408162E-01    3.8591287E-01    5.4964949E-06    0.0000000E+00    2.6135137E-03           14.000           23.493
 18       23065.9277344       51.6775017      206.1581268    6.1408162E-01    3.8591284E-01    5.5717032E-06    0.0000000E+00    2.6165957E-03           14.000           24.227
 19       22013.5742188       61.5204964      206.4080505    6.1408150E-01    3.8591281E-01    5.6469516E-06    0.0000000E+00    2.8072363E-03           14.000           24.409
 20       20991.1699219       72.8745041      206.2142029    6.1408150E-01    3.8591278E-01    5.7158336E-06    0.0000000E+00    4.2327256E-03           14.000           24.111
 21       19806.0976562       88.7040024      205.9204102    6.1408138E-01    3.8591275E-01    5.8181467E-06    0.0000000E+00    3.5667010E-02           14.000           23.671
 22       18496.6914062      110.1928787      206.6253662    6.1408114E-01    3.8591257E-01    6.3153075E-06    0.0000000E+00    2.6458377E-01           14.000           24.242
 23       17226.0781250      135.7299194      209.9427338    6.1407959E-01    3.8591161E-01    8.7619246E-06    0.0000000E+00    5.9549892E-01           14.000           27.607
 24       15981.7158203      165.7729340      215.2659454    6.1407542E-01    3.8590896E-01    1.5611236E-05    0.0000000E+00    8.1202054E-01           14.000           31.819
 25       14745.4814453      201.1170044      221.7382965    6.1406565E-01    3.8590282E-01    3.1554118E-05    0.0000000E+00    1.0877569E+00           14.000           35.227
 26       13506.6855469      242.6974335      228.6014709    6.1404610E-01    3.8589051E-01    6.3418825E-05    4.3839626E-02    1.4821558E+00           14.000           39.728
 27       12259.6562500      291.6146851      235.3796692    6.1401021E-01    3.8586801E-01    1.2176653E-04    1.2584034E+00    3.2851768E+00           14.000           47.175
 28       11001.0224609      349.1633301      242.0548553    6.1395097E-01    3.8583076E-01    2.1828341E-04    5.9338222E+00    5.2641296E+00           14.000           64.148
 29        9727.6484375      416.8662415      248.8212585    6.1385226E-01    3.8576868E-01    3.7911386E-04    2.3170418E+01    7.3652434E+00           14.000           89.996
 30        8436.6210938      496.5152283      255.6252136    6.1368567E-01    3.8566405E-01    6.5027049E-04    4.9287434E+01    7.6985517E+00           14.000          121.896
 31        7125.1044922      590.2181396      262.6622620    6.1343515E-01    3.8550660E-01    1.0582166E-03    6.1110065E+01    5.2683177E+00           14.000          163.827
 32        5789.3110352      700.4548340      270.2580872    6.1311877E-01    3.8530776E-01    1.5734938E-03    4.6517715E+01    1.8483816E+00           14.000          213.537
 33        4426.0932617      830.1425171      277.9892273    6.1273181E-01    3.8506457E-01    2.2036647E-03    3.2746563E+01    5.7972723E-01           14.000          235.286
 34        3155.8798828      968.7620239      284.5877075    6.1224592E-01    3.8475925E-01    2.9948219E-03    2.1331820E+01    1.1328334E-01           14.000          242.519
 35        2092.3686523     1099.6547852      289.3937683    6.1152148E-01    3.8430399E-01    4.1745049E-03    1.6222755E+01    1.3208335E-02           14.000          244.453
 36        1250.6314697     1214.0650635      292.2258911    6.1065990E-01    3.8376254E-01    5.5775358E-03    1.8655230E+01    2.6979371E-06           14.000          245.008
 37         638.3787842     1304.0399170      293.3320923    6.0966086E-01    3.8313472E-01    7.2043980E-03    2.3524992E+01    2.1516654E-20           14.000          245.453
 38         259.3396301     1362.9392090      293.0672913    6.0905743E-01    3.8275549E-01    8.1870360E-03    1.9951445E+01    7.3928076E-22           14.000          245.724
 39          63.9924583     1394.3572998      292.7070007    6.0886133E-01    3.8263226E-01    8.5063912E-03    1.3864564E+01    8.0393028E-07           14.000          245.772
