Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1406.6197510      284.7227783        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 15       26371.3144531       29.7279987      202.7611847    6.1408162E-01    3.8591290E-01    5.4729967E-06    0.0000000E+00    2.2138224E-03           14.000           20.847
 16       25243.5390625       35.9232483      204.4117737    6.1408168E-01    3.8591290E-01    5.4372053E-06    0.0000000E+00    1.9783496E-03           14.000           22.529
 17       24137.6855469       43.1937485      205.6596375    6.1408162E-01    3.8591287E-01    5.4897992E-06    0.0000000E+00    1.9941190E-03           14.000           23.772
 18       23056.5156250       51.6775017      206.4197235    6.1408162E-01    3.8591284E-01    5.5652740E-06    0.0000000E+00    1.9288815E-03           14.000           24.486
 19       22002.8984375       61.5204964      206.6427155    6.1408150E-01    3.8591281E-01    5.6402359E-06    0.0000000E+00    2.1757314E-03           14.000           24.626
 20       20979.4609375       72.8745041      206.3981171    6.1408150E-01    3.8591281E-01    5.7101638E-06    0.0000000E+00    3.9604963E-03           14.000           24.262
 21       19792.8886719       88.7175903      205.9688110    6.1408150E-01    3.8591275E-01    5.8048222E-06    0.0000000E+00    5.1101960E-02           14.000           23.670
 22       18481.4960938      110.2360306      206.7559204    6.1408114E-01    3.8591257E-01    6.3088141E-06    0.0000000E+00    2.7448028E-01           14.000           24.304
 23       17208.4843750      135.8078613      210.2371063    6.1407959E-01    3.8591158E-01    8.8189163E-06    0.0000000E+00    4.1214857E-01           14.000           27.857
 24       15961.0458984      165.8917999      215.7181702    6.1407542E-01    3.8590893E-01    1.5677850E-05    0.0000000E+00    5.8671731E-01           14.000           32.078
 25       14721.1982422      201.2840118      222.3043213    6.1406642E-01    3.8590330E-01    3.0277204E-05    0.0000000E+00    7.3874122E-01           14.000           35.562
 26       13478.6914062      242.9210968      229.1640930    6.1405039E-01    3.8589323E-01    5.6412126E-05    1.1974151E-03    8.6008745E-01           14.000           40.149
 27       12228.4638672      291.9049683      235.8208313    6.1402285E-01    3.8587597E-01    1.0112800E-04    3.5459512E-01    1.8348994E+00           14.000           47.889
 28       10967.6455078      349.5320129      242.2853088    6.1397445E-01    3.8584551E-01    1.8008180E-04    2.1416876E+00    3.6789975E+00           14.000           65.285
 29        9693.4785156      417.3271790      248.7643890    6.1389017E-01    3.8579252E-01    3.1734168E-04    9.2212744E+00    7.2878990E+00           14.000           90.382
 30        8403.0517578      497.0846558      255.3335266    6.1374354E-01    3.8570040E-01    5.5605837E-04    2.4302197E+01    9.3767357E+00           14.000          121.007
 31        7093.1962891      590.9152222      262.1979675    6.1347008E-01    3.8552856E-01    1.0013663E-03    4.8798649E+01    6.5632677E+00           14.000          161.450
 32        5759.8159180      701.3020630      269.6725159    6.1311150E-01    3.8530323E-01    1.5852737E-03    5.9329948E+01    2.6836460E+00           14.000          209.786
 33        4399.5576172      831.1664429      277.3088074    6.1269194E-01    3.8503951E-01    2.2685644E-03    5.2968788E+01    1.0013299E+00           14.000          232.459
 34        3132.4819336      969.9747925      283.8052673    6.1221802E-01    3.8474175E-01    3.0401866E-03    3.6819576E+01    1.8382610E-01           14.000          241.083
 35        2072.3964844     1101.0457764      288.2382202    6.1163151E-01    3.8437313E-01    3.9953329E-03    2.7586765E+01    1.6378749E-02           14.000          243.803
 36        1234.9044189     1215.6119385      290.3065796    6.1118710E-01    3.8409385E-01    4.7190506E-03    2.1616886E+01    2.8536883E-06           14.000          244.634
 37         627.8174438     1305.7093506      290.0180664    6.1100316E-01    3.8397828E-01    5.0185164E-03    1.8586985E+01    1.7913939E-20           14.000          245.070
 38         253.9988251     1364.6889648      287.6169128    6.1077380E-01    3.8383415E-01    5.3920033E-03    2.1379318E+01    1.8637918E-09           14.000          245.417
 39          62.5390968     1396.1490479      286.0592041    6.1071664E-01    3.8379818E-01    5.4851528E-03    1.8302065E+01    3.8503709E-05           14.000          245.502
