Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1401.6854248      296.4671326        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
  0       45372.2382812        0.9559475      181.1563110    6.1408246E-01    3.8591340E-01    4.1092535E-06    0.0000000E+00    6.9826155E-04           14.000            6.986
  1       43978.4062500        1.2447951      179.7702637    6.1408257E-01    3.8591346E-01    3.9956117E-06    0.0000000E+00    1.1686860E-03           14.000            6.549
  2       42616.6484375        1.6128501      179.5783539    6.1408257E-01    3.8591349E-01    3.9322699E-06    0.0000000E+00    2.9080557E-03           14.000            6.555
  3       41275.5351562        2.0793252      181.1787872    6.1408257E-01    3.8591346E-01    4.0154973E-06    0.0000000E+00    4.6944837E-03           14.000            6.942
  4       39946.5664062        2.6674249      183.4162292    6.1408240E-01    3.8591337E-01    4.2190331E-06    0.0000000E+00    5.7227639E-03           14.000            7.651
  5       38628.5664062        3.4048753      185.5499725    6.1408228E-01    3.8591325E-01    4.4960011E-06    0.0000000E+00    5.6764507E-03           14.000            8.494
  6       37323.9335938        4.3245749      187.3166199    6.1408210E-01    3.8591316E-01    4.7273129E-06    0.0000000E+00    5.3732456E-03           14.000            9.295
  7       36035.9687500        5.4653997      188.6435242    6.1408198E-01    3.8591310E-01    4.8851934E-06    0.0000000E+00    5.5132061E-03           14.000            9.947
  8       34767.5703125        6.8728499      189.6715698    6.1408192E-01    3.8591307E-01    5.0052672E-06    0.0000000E+00    6.4741103E-03           14.000           10.478
  9       33519.8828125        8.5997248      190.7511444    6.1408186E-01    3.8591301E-01    5.1168536E-06    0.0000000E+00    8.4735742E-03           14.000           11.076
 10       32291.5429688       10.7070494      192.2625275    6.1408174E-01    3.8591298E-01    5.2436326E-06    0.0000000E+00    9.6580265E-03           14.000           11.995
 11       31079.8105469       13.2647495      194.3104248    6.1408162E-01    3.8591293E-01    5.3945055E-06    0.0000000E+00    9.0425937E-03           14.000           13.379
 12       29882.8710938       16.3517513      196.6312866    6.1408162E-01    3.8591284E-01    5.5634687E-06    0.0000000E+00    8.2524503E-03           14.000           15.149
 13       28700.8183594       20.0567513      198.8946533    6.1408150E-01    3.8591281E-01    5.6687854E-06    0.0000000E+00    6.1238171E-03           14.000           17.087
 14       27534.9785156       24.4789982      200.9707489    6.1408156E-01    3.8591284E-01    5.6185204E-06    0.0000000E+00    3.3250882E-03           14.000           19.039
 15       26387.1308594       29.7279987      202.8188782    6.1408162E-01    3.8591287E-01    5.4858438E-06    0.0000000E+00    1.9303610E-03           14.000           20.889
 16       25259.3300781       35.9232483      204.3670349    6.1408168E-01    3.8591290E-01    5.4445009E-06    0.0000000E+00    1.7991577E-03           14.000           22.468
 17       24153.9257812       43.1937485      205.5402527    6.1408162E-01    3.8591287E-01    5.4897937E-06    0.0000000E+00    1.8853152E-03           14.000           23.647
 18       23073.5214844       51.6775017      206.2491455    6.1408162E-01    3.8591284E-01    5.5659934E-06    0.0000000E+00    2.0961417E-03           14.000           24.325
 19       22020.8906250       61.5204964      206.4281158    6.1408150E-01    3.8591281E-01    5.6471285E-06    0.0000000E+00    2.4413997E-03           14.000           24.436
 20       20998.5800781       72.8745041      206.1579437    6.1408150E-01    3.8591278E-01    5.7224129E-06    0.0000000E+00    4.1537671E-03           14.000           24.057
 21       19815.9882812       88.6804504      205.6989136    6.1408138E-01    3.8591275E-01    5.8303467E-06    0.0000000E+00    5.3424120E-02           14.000           23.452
 22       18511.0429688      110.1180649      206.2292786    6.1408108E-01    3.8591254E-01    6.4032934E-06    0.0000000E+00    4.2184103E-01           14.000           23.852
 23       17244.2207031      135.5948029      209.7194214    6.1407912E-01    3.8591129E-01    9.5826854E-06    0.0000000E+00    8.9617580E-01           14.000           27.389
 24       16001.4335938      165.5668640      215.4635925    6.1407298E-01    3.8590747E-01    1.9525471E-05    0.0000000E+00    1.3046924E+00           14.000           31.941
 25       14764.4814453      200.8274841      222.2315521    6.1405861E-01    3.8589841E-01    4.2955271E-05    0.0000000E+00    1.8525962E+00           14.000           35.536
 26       13523.5292969      242.3097229      229.2686310    6.1403036E-01    3.8588062E-01    8.9051799E-05    1.2127317E-01    2.8727231E+00           14.000           40.246
 27       12273.5566406      291.1114502      236.1326599    6.1398119E-01    3.8584977E-01    1.6901326E-04    3.0531025E+00    6.6940246E+00           14.000           48.253
 28       11011.9365234      348.5242004      242.7195892    6.1390913E-01    3.8580444E-01    2.8647025E-04    1.1000144E+01    8.1391668E+00           14.000           65.778
 29        9736.0898438      416.0672302      249.3560333    6.1379576E-01    3.8573322E-01    4.7102224E-04    3.4677406E+01    8.3096380E+00           14.000           92.103
 30        8443.2656250      495.5281372      256.0066528    6.1361527E-01    3.8561979E-01    7.6491834E-04    6.4807358E+01    5.8454118E+00           14.000          124.118
 31        7130.6386719      589.0097656      262.9040527    6.1336899E-01    3.8546503E-01    1.1659731E-03    6.6871979E+01    3.8225064E+00           14.000          165.816
 32        5794.3754883      698.9860840      270.3639832    6.1304945E-01    3.8526422E-01    1.6863463E-03    4.4227970E+01    1.6110079E+00           14.000          214.171
 33        4431.2124023      828.3675537      277.9995728    6.1266553E-01    3.8502297E-01    2.3114809E-03    2.7220985E+01    6.8518806E-01           14.000          234.643
 34        3161.3266602      966.6597290      284.5466003    6.1220467E-01    3.8473335E-01    3.0619712E-03    1.8765171E+01    1.5506659E-01           14.000          241.843
 35        2098.1586914     1097.2432861      289.3535767    6.1132032E-01    3.8417757E-01    4.5021223E-03    1.9727943E+01    1.5144826E-02           14.000          243.974
 36        1256.2921143     1211.3835449      292.4834595    6.1011732E-01    3.8342154E-01    6.4611686E-03    2.6376482E+01    2.7389749E-06           14.000          244.785
 37         642.8925781     1301.1458740      294.3987732    6.0880464E-01    3.8259661E-01    8.5987281E-03    3.5991615E+01    2.0771029E-20           14.000          245.376
 38         261.9019165     1359.9061279      295.5142517    6.0802484E-01    3.8210657E-01    9.8685911E-03    3.2192863E+01    1.2688953E-21           14.000          245.650
 39          64.7333679     1391.2514648      296.0960083    6.0778248E-01    3.8195428E-01    1.0263196E-02    1.7637396E+01    7.5761477E-06           14.000          245.707
