Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1403.6527100      294.1760864        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 11       31066.0957031       13.2647495      194.0701904    6.1408174E-01    3.8591293E-01    5.3603003E-06    0.0000000E+00    9.1511756E-03           14.000           13.208
 12       29870.8125000       16.3517513      196.3320770    6.1408162E-01    3.8591287E-01    5.5507344E-06    0.0000000E+00    8.6765094E-03           14.000           14.911
 13       28690.6015625       20.0567513      198.5787201    6.1408150E-01    3.8591281E-01    5.6769641E-06    0.0000000E+00    7.1103834E-03           14.000           16.812
 14       27526.5214844       24.4789982      200.6816101    6.1408150E-01    3.8591281E-01    5.6360091E-06    0.0000000E+00    4.3326169E-03           14.000           18.770
 15       26380.1601562       29.7279987      202.5832367    6.1408162E-01    3.8591287E-01    5.4952729E-06    0.0000000E+00    2.5682393E-03           14.000           20.663
 16       25253.4941406       35.9232483      204.1905670    6.1408168E-01    3.8591290E-01    5.4466177E-06    0.0000000E+00    2.3850289E-03           14.000           22.295
 17       24148.9023438       43.1937485      205.4141846    6.1408162E-01    3.8591287E-01    5.4942775E-06    0.0000000E+00    2.4791919E-03           14.000           23.518
 18       23069.0351562       51.6775017      206.1684723    6.1408162E-01    3.8591284E-01    5.5703385E-06    0.0000000E+00    2.4927878E-03           14.000           24.240
 19       22016.6660156       61.5204964      206.4047546    6.1408150E-01    3.8591281E-01    5.6473496E-06    0.0000000E+00    2.7002320E-03           14.000           24.411
 20       20994.3378906       72.8745041      206.1874847    6.1408150E-01    3.8591278E-01    5.7179413E-06    0.0000000E+00    4.1336901E-03           14.000           24.088
 21       19810.2285156       88.6952591      205.8289032    6.1408138E-01    3.8591275E-01    5.8217029E-06    0.0000000E+00    4.3613821E-02           14.000           23.586
 22       18502.5039062      110.1651001      206.4780426    6.1408114E-01    3.8591254E-01    6.3409025E-06    0.0000000E+00    3.2454687E-01           14.000           24.104
 23       17233.3671875      135.6797485      209.8373260    6.1407948E-01    3.8591152E-01    9.0213471E-06    0.0000000E+00    7.2060597E-01           14.000           27.507
 24       15989.8046875      165.6964111      215.2890625    6.1407465E-01    3.8590848E-01    1.6879398E-05    0.0000000E+00    9.9640471E-01           14.000           31.835
 25       14753.6416016      201.0094910      221.8529816    6.1406326E-01    3.8590130E-01    3.5469628E-05    0.0000000E+00    1.3676637E+00           14.000           35.300
 26       13514.4277344      242.5534668      228.7786407    6.1404026E-01    3.8588688E-01    7.2836032E-05    8.1866600E-02    2.0309105E+00           14.000           39.868
 27       12266.6738281      291.4277954      235.5931396    6.1399913E-01    3.8586104E-01    1.3983743E-04    1.9664757E+00    4.4963641E+00           14.000           47.489
 28       11007.2597656      348.9259949      242.2433014    6.1393499E-01    3.8582072E-01    2.4432255E-04    8.0065308E+00    6.3085647E+00           14.000           64.563
 29        9733.1787109      416.5695496      248.9959412    6.1382997E-01    3.8575467E-01    4.1539586E-04    2.8892279E+01    7.6570864E+00           14.000           90.626
 30        8441.5146484      496.1487122      255.7779388    6.1365676E-01    3.8564587E-01    6.9737277E-04    5.7824848E+01    6.9988613E+00           14.000          122.708
 31        7129.4946289      589.7694702      262.7769165    6.1340791E-01    3.8548946E-01    1.1026403E-03    6.5221573E+01    4.7081575E+00           14.000          164.646
 32        5793.4052734      699.9094238      270.3211365    6.1309445E-01    3.8529250E-01    1.6130017E-03    4.4630264E+01    1.7060951E+00           14.000          213.932
 33        4430.0478516      829.4834595      278.0332642    6.1271834E-01    3.8505611E-01    2.2256067E-03    2.8765059E+01    5.7568622E-01           14.000          235.283
 34        3159.7160645      967.9813843      284.6400146    6.1224967E-01    3.8476157E-01    2.9887666E-03    1.8525259E+01    1.2011779E-01           14.000          242.428
 35        2096.0231934     1098.7592773      289.4808960    6.1145270E-01    3.8426074E-01    4.2865425E-03    1.5585674E+01    1.3594435E-02           14.000          244.361
 36        1253.8590088     1213.0693359      292.4888306    6.1041486E-01    3.8360855E-01    5.9765517E-03    2.0983837E+01    2.5895399E-06           14.000          244.975
 37         640.7380371     1302.9653320      294.0028381    6.0923439E-01    3.8286668E-01    7.8989295E-03    2.8081713E+01    2.1308305E-20           14.000          245.461
 38         260.5872803     1361.8129883      294.3215942    6.0857701E-01    3.8245356E-01    8.9694131E-03    2.2051836E+01    1.1024569E-21           14.000          245.722
 39          64.3382645     1393.2039795      294.2887573    6.0836208E-01    3.8231853E-01    9.3193399E-03    1.4749350E+01    2.0674906E-06           14.000          245.769
