Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1406.7237549      286.0017395        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 12       29860.9394531       16.3517513      196.2595367    6.1408162E-01    3.8591287E-01    5.5589881E-06    0.0000000E+00    7.9728505E-03           14.000           14.845
 13       28681.1718750       20.0567513      198.5028076    6.1408150E-01    3.8591281E-01    5.6791787E-06    0.0000000E+00    6.9381348E-03           14.000           16.735
 14       27517.3164062       24.4789982      200.6776733    6.1408156E-01    3.8591284E-01    5.6235676E-06    0.0000000E+00    4.2819916E-03           14.000           18.763
 15       26370.7578125       29.7279987      202.6544495    6.1408162E-01    3.8591287E-01    5.4827087E-06    0.0000000E+00    2.4401823E-03           14.000           20.741
 16       25243.5371094       35.9232483      204.3179016    6.1408168E-01    3.8591290E-01    5.4409284E-06    0.0000000E+00    2.1710482E-03           14.000           22.433
 17       24138.1503906       43.1937485      205.5802460    6.1408162E-01    3.8591287E-01    5.4920756E-06    0.0000000E+00    2.1721278E-03           14.000           23.690
 18       23057.3593750       51.6775017      206.3535919    6.1408162E-01    3.8591284E-01    5.5673399E-06    0.0000000E+00    2.1131451E-03           14.000           24.419
 19       22004.0273438       61.5204964      206.5965881    6.1408150E-01    3.8591281E-01    5.6420745E-06    0.0000000E+00    2.3096211E-03           14.000           24.582
 20       20980.7128906       72.8745041      206.3930969    6.1408150E-01    3.8591281E-01    5.7110828E-06    0.0000000E+00    3.7926501E-03           14.000           24.265
 21       19793.9648438       88.7183685      206.0074463    6.1408150E-01    3.8591275E-01    5.8058536E-06    0.0000000E+00    3.9636135E-02           14.000           23.718
 22       18482.2460938      110.2385178      206.7929840    6.1408114E-01    3.8591257E-01    6.2994991E-06    0.0000000E+00    2.5459614E-01           14.000           24.354
 23       17209.0683594      135.8123627      210.2336731    6.1407965E-01    3.8591164E-01    8.7140988E-06    0.0000000E+00    3.9014778E-01           14.000           27.862
 24       15961.9013672      165.8986511      215.6137543    6.1407572E-01    3.8590914E-01    1.5151715E-05    0.0000000E+00    5.3938156E-01           14.000           32.016
 25       14722.8339844      201.2936401      222.1200867    6.1406732E-01    3.8590387E-01    2.8822313E-05    0.0000000E+00    6.7438781E-01           14.000           35.451
 26       13481.4375000      242.9339905      228.9340820    6.1405218E-01    3.8589436E-01    5.3477055E-05    6.7484367E-04    7.8575885E-01           14.000           39.974
 27       12232.4335938      291.9216919      235.5849457    6.1402577E-01    3.8587779E-01    9.6419302E-05    2.7595603E-01    1.6553396E+00           14.000           47.528
 28       10972.7011719      349.5532532      242.0987549    6.1397886E-01    3.8584825E-01    1.7292181E-04    1.7764460E+00    3.4589410E+00           14.000           64.659
 29        9699.2519531      417.3537292      248.6634369    6.1389673E-01    3.8579670E-01    3.0652568E-04    8.3737726E+00    7.1439018E+00           14.000           89.818
 30        8409.1494141      497.1174622      255.2989655    6.1375159E-01    3.8570547E-01    5.4292963E-04    2.3192242E+01    9.3329458E+00           14.000          120.627
 31        7099.3134766      590.9553833      262.2173767    6.1348307E-01    3.8553670E-01    9.8022807E-04    4.7205696E+01    6.5119901E+00           14.000          161.350
 32        5765.6328125      701.3508911      269.7652283    6.1313474E-01    3.8531780E-01    1.5474843E-03    5.6404278E+01    2.5571971E+00           14.000          210.383
 33        4404.7431641      831.2254639      277.4636536    6.1272407E-01    3.8505974E-01    2.2161966E-03    4.8886555E+01    8.9538705E-01           14.000          233.208
 34        3136.8784180      970.0446777      283.9977722    6.1223388E-01    3.8475171E-01    3.0143601E-03    3.3548569E+01    1.6419901E-01           14.000          241.514
 35        2075.9694824     1101.1259766      288.4915466    6.1161619E-01    3.8436353E-01    4.0202471E-03    2.5644335E+01    1.5666049E-02           14.000          244.021
 36        1237.5861816     1215.7010498      290.6795349    6.1116982E-01    3.8408294E-01    4.7472580E-03    1.9887529E+01    3.3509298E-06           14.000          244.750
 37         629.5722656     1305.8056641      290.5577698    6.1083853E-01    3.8387474E-01    5.2867820E-03    1.8752220E+01    1.8699744E-20           14.000          245.167
 38         254.8923035     1364.7897949      288.5142517    6.1050081E-01    3.8366258E-01    5.8365823E-03    2.1771687E+01    6.3091839E-23           14.000          245.508
 39          62.7842979     1396.2523193      287.1807861    6.1041379E-01    3.8360789E-01    5.9782974E-03    1.7863699E+01    2.7270866E-05           14.000          245.590
