Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1406.1363525      283.5602722        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 26       13477.4238281      242.8611908      229.4909058    6.1404693E-01    3.8589108E-01    6.1987797E-05    2.8520557E-03    1.0423772E+00           14.000           40.398
 27       12225.5244141      291.8272400      236.1655884    6.1401737E-01    3.8587248E-01    1.1012404E-04    5.6271636E-01    2.3396065E+00           14.000           48.390
 28       10963.1289062      349.4332886      242.5832214    6.1396623E-01    3.8584033E-01    1.9350443E-04    3.1594045E+00    4.2997861E+00           14.000           66.203
 29        9687.8183594      417.2037354      248.9480743    6.1387879E-01    3.8578540E-01    3.3583533E-04    1.1211954E+01    7.5410905E+00           14.000           91.312
 30        8396.7880859      496.9321594      255.4206238    6.1372823E-01    3.8569075E-01    5.8104272E-04    2.6026392E+01    9.1509123E+00           14.000          121.729
 31        7086.7158203      590.7285156      262.2261047    6.1344796E-01    3.8551462E-01    1.0374464E-03    5.0180088E+01    6.4370017E+00           14.000          161.958
 32        5753.4902344      701.0751343      269.6094971    6.1307633E-01    3.8528112E-01    1.6425672E-03    6.2326839E+01    2.7995450E+00           14.000          209.361
 33        4393.8676758      830.8922119      277.1405640    6.1263788E-01    3.8500559E-01    2.3565162E-03    5.7614681E+01    1.1401212E+00           14.000          231.531
 34        3127.7473145      969.6499634      283.5646667    6.1216140E-01    3.8470611E-01    3.1325286E-03    4.1551144E+01    2.1098377E-01           14.000          240.491
 35        2068.7084961     1100.6732178      287.9244385    6.1159563E-01    3.8435057E-01    4.0538502E-03    3.1194807E+01    1.7327238E-02           14.000          243.488
 36        1232.2849121     1215.1976318      289.8840637    6.1115813E-01    3.8407561E-01    4.7663031E-03    2.4137136E+01    2.5205461E-06           14.000          244.467
 37         626.1928711     1305.2623291      289.4829102    6.1104810E-01    3.8400653E-01    4.9453117E-03    2.0267796E+01    1.6490080E-20           14.000          244.946
 38         253.1962128     1364.2203369      286.8121948    6.1099267E-01    3.8397166E-01    5.0356323E-03    1.9783178E+01    1.8637918E-09           14.000          245.295
 39          62.3196297     1395.6691895      285.0553284    6.1098778E-01    3.8396856E-01    5.0436500E-03    1.7683311E+01    5.2967178E-05           14.000          245.379
