Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1400.8292236      296.6875305        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 26       13525.5595703      242.2036285      229.5893402    6.1402577E-01    3.8587779E-01    9.6411277E-05    1.2687647E-01    3.1713612E+00           14.000           40.491
 27       12274.0498047      290.9737549      236.4723511    6.1397374E-01    3.8584507E-01    1.8117620E-04    3.4302185E+00    7.6266413E+00           14.000           48.722
 28       11010.9160156      348.3493042      243.0311279    6.1389768E-01    3.8579726E-01    3.0504828E-04    1.2401058E+01    9.0644903E+00           14.000           66.652
 29        9733.8818359      415.8486023      249.5714874    6.1378098E-01    3.8572398E-01    4.9499091E-04    3.7356880E+01    8.6563396E+00           14.000           93.096
 30        8440.3447266      495.2580261      256.1291199    6.1359775E-01    3.8560879E-01    7.9345983E-04    6.6968987E+01    5.2702818E+00           14.000          124.987
 31        7127.3593750      588.6791382      262.9740601    6.1334956E-01    3.8545278E-01    1.1976808E-03    6.6899658E+01    3.4529419E+00           14.000          166.577
 32        5791.0341797      698.5842285      270.3634949    6.1302137E-01    3.8524655E-01    1.7321404E-03    4.5228569E+01    1.6440285E+00           14.000          214.118
 33        4428.2006836      827.8818970      277.9072876    6.1262238E-01    3.8499585E-01    2.3817576E-03    2.9580696E+01    8.0061585E-01           14.000          233.939
 34        3158.9570312      966.0844727      284.3829041    6.1215401E-01    3.8470152E-01    3.1444270E-03    2.2338150E+01    1.8179721E-01           14.000          241.319
 35        2096.5510254     1096.5834961      289.1298218    6.1125106E-01    3.8413405E-01    4.6148603E-03    2.3520800E+01    1.6187854E-02           14.000          243.669
 36        1255.4071045     1210.6497803      292.2301636    6.1003518E-01    3.8336992E-01    6.5948828E-03    2.9581707E+01    2.9740106E-06           14.000          244.625
 37         642.5451660     1300.3540039      294.1648254    6.0872376E-01    3.8254577E-01    8.7304749E-03    3.8424828E+01    1.9592283E-20           14.000          245.275
 38         261.8414917     1359.0761719      295.3457336    6.0797632E-01    3.8207605E-01    9.9476324E-03    3.4949306E+01    1.2819655E-21           14.000          245.558
 39          64.7431259     1390.4014893      296.1405945    6.0772717E-01    3.8191947E-01    1.0353373E-02    2.0026356E+01    1.8326093E-05           14.000          245.613
