Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1400.0019531      294.9431458        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
  0       45468.8671875        0.9559475      181.5202942    6.1408246E-01    3.8591340E-01    4.1253379E-06    0.0000000E+00    1.7650302E-04           14.000            7.070
  1       44069.8828125        1.2447951      180.7074280    6.1408252E-01    3.8591343E-01    4.0276523E-06    0.0000000E+00    4.2058938E-04           14.000            6.673
  2       42699.1132812        1.6128501      180.9927826    6.1408257E-01    3.8591346E-01    3.9640208E-06    0.0000000E+00    8.9103798E-04           14.000            6.754
  3       41346.8789062        2.0793252      182.7496490    6.1408257E-01    3.8591346E-01    4.0071623E-06    0.0000000E+00    1.1443596E-03           14.000            7.294
  4       40006.4101562        2.6674249      184.9995728    6.1408246E-01    3.8591340E-01    4.1621661E-06    0.0000000E+00    1.4299140E-03           14.000            8.154
  5       38677.5195312        3.4048753      187.0220795    6.1408234E-01    3.8591328E-01    4.4167591E-06    0.0000000E+00    1.5344218E-03           14.000            9.078
  6       37363.3945312        4.3245749      188.5683746    6.1408216E-01    3.8591319E-01    4.6446062E-06    0.0000000E+00    1.7984606E-03           14.000            9.871
  7       36067.8789062        5.4653997      189.6109161    6.1408204E-01    3.8591313E-01    4.8179763E-06    0.0000000E+00    2.4745117E-03           14.000           10.439
  8       34793.9648438        6.8728499      190.3623810    6.1408198E-01    3.8591307E-01    4.9700056E-06    0.0000000E+00    3.9287116E-03           14.000           10.856
  9       33542.4414062        8.5997248      191.2385101    6.1408186E-01    3.8591301E-01    5.1031593E-06    0.0000000E+00    6.4707464E-03           14.000           11.361
 10       32311.2851562       10.7070494      192.6581879    6.1408180E-01    3.8591295E-01    5.2563150E-06    0.0000000E+00    8.4781954E-03           14.000           12.246
 11       31097.0644531       13.2647495      194.7083130    6.1408168E-01    3.8591290E-01    5.4349839E-06    0.0000000E+00    8.2929078E-03           14.000           13.660
 12       29897.5332031       16.3517513      197.0780792    6.1408156E-01    3.8591284E-01    5.5833825E-06    0.0000000E+00    7.4546225E-03           14.000           15.499
 13       28712.6718750       20.0567513      199.3862000    6.1408150E-01    3.8591284E-01    5.6397203E-06    0.0000000E+00    4.6968986E-03           14.000           17.508
 14       27543.9531250       24.4789982      201.4663239    6.1408162E-01    3.8591284E-01    5.5656815E-06    0.0000000E+00    1.4936555E-03           14.000           19.494
 15       26393.4121094       29.7279987      203.2727356    6.1408168E-01    3.8591290E-01    5.4510510E-06    0.0000000E+00    7.4289396E-04           14.000           21.325
 16       25263.2871094       35.9232483      204.7543335    6.1408168E-01    3.8591290E-01    5.4336419E-06    0.0000000E+00    8.8468759E-04           14.000           22.853
 17       24156.0078125       43.1937485      205.8514252    6.1408162E-01    3.8591287E-01    5.4828224E-06    0.0000000E+00    1.1051733E-03           14.000           23.965
