Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1400.3397217      296.3168945        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 26       13525.4902344      242.1429749      229.8321381    6.1402321E-01    3.8587615E-01    1.0068101E-04    1.2826774E-01    3.3111267E+00           14.000           40.676
 27       12272.7666016      290.8950195      236.7310944    6.1396956E-01    3.8584244E-01    1.8802020E-04    3.5975320E+00    8.0245066E+00           14.000           49.089
 28       11008.4570312      348.2493286      243.2625580    6.1389148E-01    3.8579336E-01    3.1517984E-04    1.3222280E+01    9.5510626E+00           14.000           67.348
 29        9730.5263672      415.7236328      249.7256622    6.1377275E-01    3.8571876E-01    5.0846586E-04    3.8943378E+01    8.8247576E+00           14.000           93.857
 30        8436.4648438      495.1036377      256.2148132    6.1358714E-01    3.8560209E-01    8.1082125E-04    6.8134789E+01    4.9767499E+00           14.000          125.642
 31        7123.2392578      588.4901123      263.0127258    6.1333454E-01    3.8544339E-01    1.2220625E-03    6.7402687E+01    3.2798083E+00           14.000          167.080
 32        5786.9663086      698.3544922      270.3304138    6.1299741E-01    3.8523152E-01    1.7710285E-03    4.6865685E+01    1.7130960E+00           14.000          213.900
 33        4424.5605469      827.6042480      277.7923279    6.1258471E-01    3.8497213E-01    2.4432030E-03    3.2584427E+01    9.0250266E-01           14.000          233.280
 34        3155.9943848      965.7556763      284.2134094    6.1211097E-01    3.8467443E-01    3.2145940E-03    2.5734152E+01    2.0228493E-01           14.000          240.880
 35        2094.3395996     1096.2062988      288.9057312    6.1120760E-01    3.8410670E-01    4.6857148E-03    2.6429150E+01    1.6895268E-02           14.000          243.431
 36        1253.9453125     1210.2302246      291.9439392    6.0999441E-01    3.8334432E-01    6.6612386E-03    3.1760319E+01    2.8393704E-06           14.000          244.499
 37         641.7381592     1299.9013672      293.8299255    6.0868931E-01    3.8252410E-01    8.7866103E-03    4.0369175E+01    1.8389506E-20           14.000          245.183
 38         261.5017395     1358.6016846      294.9529419    6.0802889E-01    3.8210911E-01    9.8620020E-03    3.5758053E+01    1.2797168E-21           14.000          245.468
 39          64.6626129     1389.9156494      295.7723389    6.0780239E-01    3.8196674E-01    1.0230919E-02    2.0081896E+01    2.9379740E-05           14.000          245.521
