Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1405.5496826      290.8785400        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
 13       28682.8339844       20.0567513      198.4014282    6.1408150E-01    3.8591281E-01    5.6830308E-06    0.0000000E+00    7.4071302E-03           14.000           16.650
 14       27519.6992188       24.4789982      200.5337524    6.1408150E-01    3.8591281E-01    5.6423746E-06    0.0000000E+00    4.6084467E-03           14.000           18.627
 15       26374.0351562       29.7279987      202.4843903    6.1408162E-01    3.8591287E-01    5.4978918E-06    0.0000000E+00    2.7738414E-03           14.000           20.567
 16       25247.7773438       35.9232483      204.1400299    6.1408168E-01    3.8591290E-01    5.4478442E-06    0.0000000E+00    2.5889983E-03           14.000           22.247
 17       24143.3593750       43.1937485      205.3987427    6.1408162E-01    3.8591287E-01    5.4970405E-06    0.0000000E+00    2.6496411E-03           14.000           23.503
 18       23063.5156250       51.6775017      206.1752472    6.1408162E-01    3.8591284E-01    5.5717055E-06    0.0000000E+00    2.6369730E-03           14.000           24.243
 19       22011.0585938       61.5204964      206.4311676    6.1408150E-01    3.8591281E-01    5.6463018E-06    0.0000000E+00    2.8199668E-03           14.000           24.429
 20       20988.4941406       72.8745041      206.2550659    6.1408150E-01    3.8591281E-01    5.7145830E-06    0.0000000E+00    4.2239227E-03           14.000           24.148
 21       19802.7343750       88.7095337      205.9845428    6.1408138E-01    3.8591275E-01    5.8159553E-06    0.0000000E+00    2.8907996E-02           14.000           23.727
 22       18492.2460938      110.2104492      206.7187500    6.1408114E-01    3.8591257E-01    6.3049902E-06    0.0000000E+00    2.2808403E-01           14.000           24.324
 23       17220.6191406      135.7616730      210.0352020    6.1407971E-01    3.8591167E-01    8.6445416E-06    0.0000000E+00    4.8522732E-01           14.000           27.693
 24       15975.5429688      165.8213348      215.2964020    6.1407578E-01    3.8590923E-01    1.4967733E-05    0.0000000E+00    6.7844409E-01           14.000           31.834
 25       14738.9736328      201.1850128      221.7229156    6.1406696E-01    3.8590369E-01    2.9317560E-05    0.0000000E+00    9.0532595E-01           14.000           35.215
 26       13500.1376953      242.7885132      228.5429840    6.1404967E-01    3.8589284E-01    5.7429308E-05    1.8732851E-02    1.1387949E+00           14.000           39.679
 27       12253.3125000      291.7328796      235.2861328    6.1401784E-01    3.8587275E-01    1.0945634E-04    7.7606791E-01    2.5160246E+00           14.000           47.032
 28       10995.0009766      349.3134766      241.9595947    6.1396247E-01    3.8583797E-01    1.9954848E-04    4.2757492E+00    4.5363374E+00           14.000           63.960
 29        9722.0009766      417.0539551      248.7153625    6.1386859E-01    3.8577899E-01    3.5243257E-04    1.8222050E+01    7.2395215E+00           14.000           89.648
 30        8431.4130859      496.7471313      255.5104980    6.1370677E-01    3.8567728E-01    6.1596045E-04    4.1948643E+01    8.2061930E+00           14.000          121.340
 31        7120.3535156      590.5020142      262.5536194    6.1345327E-01    3.8551801E-01    1.0286922E-03    5.7759094E+01    5.6579909E+00           14.000          163.135
 32        5784.9418945      700.7998047      270.1764832    6.1313170E-01    3.8531590E-01    1.5524223E-03    4.8665997E+01    1.9976251E+00           14.000          213.014
 33        4422.0224609      830.5595093      277.9186401    6.1273402E-01    3.8506597E-01    2.2000349E-03    3.6190224E+01    6.1733949E-01           14.000          235.086
 34        3152.0947266      969.2559204      284.5033264    6.1223352E-01    3.8475144E-01    3.0150504E-03    2.3897146E+01    1.1625119E-01           14.000          242.458
 35        2088.9531250     1100.2211914      289.2497864    6.1155355E-01    3.8432416E-01    4.1222586E-03    1.8008823E+01    1.3350563E-02           14.000          244.450
 36        1247.7956543     1214.6949463      291.9296570    6.1082250E-01    3.8386470E-01    5.3128288E-03    1.7437134E+01    2.7571784E-06           14.000          244.995
 37         636.4083862     1304.7198486      292.7263489    6.0997212E-01    3.8333029E-01    6.6975756E-03    2.1584517E+01    2.0611022E-20           14.000          245.421
 38         258.3316345     1363.6517334      292.0378723    6.0941428E-01    3.8297975E-01    7.6059541E-03    1.9700947E+01    4.4544807E-22           14.000          245.707
 39          63.7171974     1395.0869141      291.4479370    6.0923743E-01    3.8286859E-01    7.8939954E-03    1.4243878E+01    1.5424203E-06           14.000          245.761
