Simulation:  trappist1e_1barN2_0.4barCO2_aq
Description:        TRAPPIST-1e, 1 bar N2, 0.4 bar CO2
Description: HEMISPHERE MEAN profile, longitude ****
Description: mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
Description: pressure are total pressure (i.e  P_dry_air + P_h2o)
       surf press        surf temp      surf albedo        mw_dryair
     1406.5998535      287.4259644        0.1459557       32.5756416
lev           height(m)        press(mb)          temp(K)       N2 (kg/kg)      CO2 (kg/kg)      H2O (kg/kg)   liq_cld (g m-2)  ice_cld (g m-2)    reff_liq (µm)   reff_ice (µm)
  0       45255.8125000        0.9559475      177.7224121    6.1408257E-01    3.8591340E-01    4.0807031E-06    0.0000000E+00    1.3478077E-03           14.000            6.287
  1       43884.0468750        1.2447951      177.4302673    6.1408257E-01    3.8591346E-01    3.9468732E-06    0.0000000E+00    2.2040103E-03           14.000            6.200
  2       42537.2656250        1.6128501      177.9282227    6.1408257E-01    3.8591352E-01    3.8617600E-06    0.0000000E+00    4.6426822E-03           14.000            6.308
  3       41208.3750000        2.0793252      179.5401917    6.1408257E-01    3.8591349E-01    3.9351007E-06    0.0000000E+00    7.1629900E-03           14.000            6.574
  4       39891.5234375        2.6674249      181.7315979    6.1408246E-01    3.8591340E-01    4.1450662E-06    0.0000000E+00    8.2197534E-03           14.000            7.098
  5       38584.8789062        3.4048753      184.0450592    6.1408234E-01    3.8591328E-01    4.4228427E-06    0.0000000E+00    7.7325949E-03           14.000            7.875
  6       37289.3085938        4.3245749      186.2115936    6.1408216E-01    3.8591319E-01    4.6596551E-06    0.0000000E+00    6.9031906E-03           14.000            8.778
  7       36007.1132812        5.4653997      188.0401611    6.1408204E-01    3.8591313E-01    4.8151737E-06    0.0000000E+00    6.4587276E-03           14.000            9.649
  8       34741.2226562        6.8728499      189.5061035    6.1408198E-01    3.8591310E-01    4.9195232E-06    0.0000000E+00    6.4379517E-03           14.000           10.403
  9       33493.8906250        8.5997248      190.7979126    6.1408198E-01    3.8591304E-01    5.0193398E-06    0.0000000E+00    6.8482920E-03           14.000           11.113
 10       32265.4648438       10.7070494      192.2463074    6.1408186E-01    3.8591301E-01    5.1480138E-06    0.0000000E+00    7.5004743E-03           14.000           11.983
 11       31054.5703125       13.2647495      194.0689087    6.1408174E-01    3.8591293E-01    5.3362478E-06    0.0000000E+00    8.0510834E-03           14.000           13.201
 12       29859.7187500       16.3517513      196.1978912    6.1408162E-01    3.8591287E-01    5.5545443E-06    0.0000000E+00    8.2432302E-03           14.000           14.796
 13       28680.3554688       20.0567513      198.4295197    6.1408150E-01    3.8591281E-01    5.6827803E-06    0.0000000E+00    7.1561891E-03           14.000           16.670
 14       27516.9648438       24.4789982      200.5921936    6.1408150E-01    3.8591284E-01    5.6330869E-06    0.0000000E+00    4.4633094E-03           14.000           18.681
 15       26370.8945312       29.7279987      202.5679779    6.1408162E-01    3.8591287E-01    5.4901902E-06    0.0000000E+00    2.6218724E-03           14.000           20.653
 16       25244.1328125       35.9232483      204.2382812    6.1408168E-01    3.8591290E-01    5.4441084E-06    0.0000000E+00    2.3759983E-03           14.000           22.351
 17       24139.1542969       43.1937485      205.5079041    6.1408162E-01    3.8591287E-01    5.4942070E-06    0.0000000E+00    2.3849213E-03           14.000           23.615
 18       23058.7285156       51.6775017      206.2875214    6.1408162E-01    3.8591284E-01    5.5690612E-06    0.0000000E+00    2.3515716E-03           14.000           24.352
 19       22005.7050781       61.5204964      206.5414276    6.1408150E-01    3.8591281E-01    5.6436788E-06    0.0000000E+00    2.5022922E-03           14.000           24.530
 20       20982.5898438       72.8745041      206.3666992    6.1408150E-01    3.8591281E-01    5.7121592E-06    0.0000000E+00    3.8312294E-03           14.000           24.246
 21       19795.8750000       88.7174377      206.0337067    6.1408150E-01    3.8591275E-01    5.8084966E-06    0.0000000E+00    2.9921632E-02           14.000           23.754
 22       18484.1152344      110.2355576      206.8097229    6.1408114E-01    3.8591257E-01    6.2959070E-06    0.0000000E+00    2.3474279E-01           14.000           24.384
 23       17211.0410156      135.8070068      210.2078552    6.1407971E-01    3.8591167E-01    8.6387563E-06    0.0000000E+00    3.8187757E-01           14.000           27.846
 24       15964.3310547      165.8904877      215.5056915    6.1407590E-01    3.8590929E-01    1.4779846E-05    0.0000000E+00    5.1876903E-01           14.000           31.953
 25       14726.1074219      201.2821808      221.9492798    6.1406791E-01    3.8590422E-01    2.7888058E-05    0.0000000E+00    6.4817363E-01           14.000           35.348
 26       13485.7734375      242.9186249      228.7341614    6.1405319E-01    3.8589501E-01    5.1781426E-05    4.3719483E-04    7.6585501E-01           14.000           39.822
 27       12237.8574219      291.9017639      235.3934784    6.1402714E-01    3.8587859E-01    9.4305717E-05    2.5345752E-01    1.6315441E+00           14.000           47.218
 28       10979.0048828      349.5279541      241.9654999    6.1397982E-01    3.8584891E-01    1.7121786E-04    1.7636425E+00    3.4731498E+00           14.000           64.166
 29        9706.0537109      417.3220825      248.6119385    6.1389673E-01    3.8579670E-01    3.0652483E-04    8.3721933E+00    7.0419436E+00           14.000           89.463
 30        8416.0625000      497.0783691      255.3132629    6.1374724E-01    3.8570273E-01    5.5000221E-04    2.4246258E+01    9.1287613E+00           14.000          120.538
 31        7106.0229492      590.9075317      262.2889099    6.1348265E-01    3.8553643E-01    9.8092610E-04    4.7897465E+01    6.3531179E+00           14.000          161.641
 32        5771.8559570      701.2927246      269.8922424    6.1314464E-01    3.8532403E-01    1.5312989E-03    5.3927250E+01    2.4012208E+00           14.000          211.175
 33        4410.2573242      831.1551514      277.6261292    6.1273706E-01    3.8506791E-01    2.1950188E-03    4.4912666E+01    7.9546571E-01           14.000          233.923
 34        3141.6193848      969.9614258      284.1837158    6.1222744E-01    3.8474762E-01    3.0249357E-03    3.0494865E+01    1.4549299E-01           14.000          241.898
 35        2079.9060059     1101.0303955      288.7494507    6.1159635E-01    3.8435099E-01    4.0526991E-03    2.3465494E+01    1.4894115E-02           14.000          244.208
 36        1240.6074219     1215.5948486      291.0732727    6.1110711E-01    3.8404360E-01    4.8492425E-03    1.8049074E+01    3.0417714E-06           14.000          244.851
 37         631.5700684     1305.6910400      291.1872253    6.1061156E-01    3.8373211E-01    5.6563611E-03    1.9246244E+01    1.9577817E-20           14.000          245.260
 38         255.8990326     1364.6696777      289.5402222    6.1019087E-01    3.8346776E-01    6.3413419E-03    2.0997156E+01    6.7556363E-23           14.000          245.591
 39          63.0579453     1396.1292725      288.4324646    6.1007506E-01    3.8339502E-01    6.5299198E-03    1.7047672E+01    1.5547803E-05           14.000          245.668
