# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.3974936           #326.0264951         #0.0000000           #32.5714286          #185.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27232.3992075           0.0009559         187.1932276           0.7142826       2.8571303E-01       0.0000000E+00       4.4000315E-06       0.0000000E+00      -2.6022995E-09              14.000               8.563
    1       26440.3188343           0.0012448         184.5382257           0.7142827       2.8571308E-01       0.0000000E+00       4.2153298E-06       0.0000000E+00      -1.3884507E-09              14.000               7.813
    2       25664.3279166           0.0016128         183.7033487           0.7142828       2.8571312E-01       0.0000000E+00       4.0819942E-06       0.0000000E+00       6.6322282E-09              14.000               7.738
    3       24899.3212784           0.0020793         185.1093685           0.7142827       2.8571308E-01       0.0000000E+00       4.2155615E-06       0.0000000E+00       1.2472945E-08              14.000               8.378
    4       24140.8721004           0.0026674         187.1248093           0.7142824       2.8571296E-01       0.0000000E+00       4.6545445E-06       0.0000000E+00       1.5759929E-08              14.000               9.403
    5       23387.5942536           0.0034049         188.7716249           0.7142818       2.8571273E-01       0.0000000E+00       5.4277903E-06       0.0000000E+00       1.9786828E-08              14.000              10.367
    6       22640.1858854           0.0043246         189.7576221           0.7142812       2.8571249E-01       0.0000000E+00       6.2692252E-06       7.5919507E-38       2.5181984E-08              14.000              10.985
    7       21900.0490882           0.0054654         190.2745588           0.7142807       2.8571228E-01       0.0000000E+00       7.0315683E-06       2.4990687E-32       3.2632320E-08              14.000              11.268
    8       21168.7211895           0.0068729         190.6697449           0.7142802       2.8571208E-01       0.0000000E+00       7.7304144E-06       1.2480403E-28       4.2122704E-08              14.000              11.416
    9       20447.4252181           0.0085997         191.4027666           0.7142797       2.8571186E-01       0.0000000E+00       8.4884472E-06       7.8643444E-29       5.3357196E-08              14.000              11.755
   10       19736.4421121           0.0107070         192.7890602           0.7142790       2.8571161E-01       0.0000000E+00       9.3781882E-06       1.2420385E-30       6.1364086E-08              14.000              12.569
   11       19035.0603842           0.0132648         194.7354632           0.7142783       2.8571134E-01       0.0000000E+00       1.0310200E-05       0.0000000E+00       5.7696917E-08              14.000              13.903
   12       18342.5417914           0.0163518         196.8504899           0.7142778       2.8571111E-01       0.0000000E+00       1.1121813E-05       0.0000000E+00       4.7605173E-08              14.000              15.536
   13       17658.9712184           0.0200568         198.7877484           0.7142774       2.8571096E-01       0.0000000E+00       1.1653887E-05       3.4888523E-38       3.5356080E-08              14.000              17.149
   14       16984.9778018           0.0244790         200.1634697           0.7142772       2.8571090E-01       0.0000000E+00       1.1860215E-05       2.4288315E-26       2.4691854E-08              14.000              18.324
   15       16321.5837261           0.0297280         200.4211126           0.7142773       2.8571091E-01       0.0000000E+00       1.1829835E-05       3.4205891E-23       3.4106349E-08              14.000              18.542
   16       15670.0759769           0.0359233         199.7231924           0.7142772       2.8571090E-01       0.0000000E+00       1.1866988E-05       3.1675140E-22       1.2059388E-07              14.000              17.972
   17       15031.2774746           0.0431938         199.3260444           0.7142768       2.8571072E-01       0.0000000E+00       1.2488838E-05       7.7784576E-23       3.4652845E-07              14.000              17.687
   18       14404.9208614           0.0516775         200.1585614           0.7142756       2.8571026E-01       0.0000000E+00       1.4104828E-05       2.9615728E-25       6.6717344E-07              14.000              18.539
   19       13789.9999423           0.0615205         202.1590437           0.7142733       2.8570931E-01       0.0000000E+00       1.7414056E-05       1.0220614E-24       1.0864125E-06              14.000              20.534
   20       13185.6169619           0.0728745         205.1038043           0.7142682       2.8570727E-01       0.0000000E+00       2.4570796E-05       5.3832774E-23       1.6675752E-06              14.000              23.513
   21       12590.7213976           0.0887236         210.0319593           0.7142546       2.8570182E-01       0.0000000E+00       4.3628122E-05       4.2088761E-24       2.5836809E-06              14.000              28.140
   22       11799.5727918           0.1102551         216.9975961           0.7142200       2.8568799E-01       0.0000000E+00       9.2030204E-05       3.7465214E-09       3.9790750E-06              14.000              32.606
   23       11013.6858389           0.1358423         224.9055371           0.7141446       2.8565786E-01       0.0000000E+00       1.9753135E-04       3.6473112E-07       5.2867073E-06              14.000              37.214
   24       10241.1094902           0.1659444         233.0406829           0.7140109       2.8560443E-01       0.0000000E+00       3.8463847E-04       3.5960216E-06       6.8040564E-06              14.000              43.822
   25        9475.1041302           0.2013579         241.1705153           0.7138118       2.8552488E-01       0.0000000E+00       6.6337240E-04       1.0758553E-05       6.3715907E-06              14.000              57.401
   26        8711.2695233           0.2430200         249.3138506           0.7135164       2.8540704E-01       0.0000000E+00       1.0765222E-03       1.9861469E-05       3.8230197E-06              14.000              84.387
   27        7946.4801271           0.2920333         257.3858857           0.7130248       2.8521116E-01       0.0000000E+00       1.7640548E-03       2.6109224E-05       1.7745882E-06              14.000             122.751
   28        7177.9329787           0.3496950         265.0053615           0.7122859       2.8491748E-01       0.0000000E+00       2.7966171E-03       2.3729776E-05       5.6841476E-07              14.000             169.689
   29        6402.7663103           0.4175310         272.4515404           0.7113070       2.8452971E-01       0.0000000E+00       4.1632756E-03       1.4735349E-05      -6.4667340E-07              14.000             223.688
   30        5617.7525731           0.4973364         280.2281272           0.7100708       2.8404211E-01       0.0000000E+00       5.8870817E-03       4.5005177E-06      -8.2780286E-07              14.000             255.639
   31        4819.8752107           0.5912234         288.4154586           0.7081444       2.8328689E-01       0.0000000E+00       8.5686776E-03       7.7081085E-07      -3.1039501E-07              14.000             259.169
   32        4007.0677250           0.7016766         296.8659830           0.7052302       2.8215495E-01       0.0000000E+00       1.2614814E-02      -3.3508596E-07      -2.0979823E-08              14.000             252.675
   33        3178.2151522           0.8316191         305.2801927           0.7014553       2.8070714E-01       0.0000000E+00       1.7837604E-02      -5.1189106E-08      -1.2593669E-25              14.000             246.898
   34        2333.4826346           0.9705110         312.4670731           0.6976355       2.7926287E-01       0.0000000E+00       2.3101586E-02       8.5557246E-07      -5.4311413E-28              14.000             245.808
   35        1606.4458359           1.1016608         317.6037759           0.6945078       2.7809534E-01       0.0000000E+00       2.7396891E-02       2.2720746E-06      -1.3144665E-31              14.000             245.806
   36        1011.7364675           1.2162959         320.6701943           0.6906736       2.7668221E-01       0.0000000E+00       3.2644214E-02       1.8915058E-06       9.7765817E-32              14.000             245.803
   37         556.7664348           1.3064476         322.5492024           0.6825754       2.7376088E-01       0.0000000E+00       4.3663690E-02       2.1263576E-06      -5.5832185E-31              14.000             245.806
   38         245.8559591           1.3654626         324.6062407           0.6747539       2.7101734E-01       0.0000000E+00       5.4228808E-02      -4.0462332E-07      -8.7435505E-29              14.000             245.809
   39          80.7395977           1.3969412         326.2979664           0.6718944       2.7003271E-01       0.0000000E+00       5.8072866E-02      -2.9738861E-06       4.6893852E-28              14.000             245.806
