# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4096407           #301.6202638         #0.0000000           #32.5714286          #85.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27372.7739392           0.0009559         182.3191316           0.7142825       2.8571302E-01       0.0000000E+00       4.4319378E-06       0.0000000E+00       4.9028000E-10              14.000               7.323
    1       26570.6663044           0.0012448         181.9642697           0.7142827       2.8571309E-01       0.0000000E+00       4.1937139E-06       0.0000000E+00       4.6281533E-09              14.000               7.249
    2       25784.3081942           0.0016128         182.6535903           0.7142828       2.8571313E-01       0.0000000E+00       4.0488567E-06       0.0000000E+00       7.7252294E-09              14.000               7.526
    3       25009.1814910           0.0020793         184.4219943           0.7142827       2.8571309E-01       0.0000000E+00       4.1926547E-06       0.0000000E+00       8.5439477E-09              14.000               8.194
    4       24240.8072852           0.0026674         186.5564202           0.7142824       2.8571296E-01       0.0000000E+00       4.6295517E-06       0.0000000E+00       8.3016140E-09              14.000               9.142
    5       23477.8712346           0.0034049         188.5250129           0.7142819       2.8571277E-01       0.0000000E+00       5.3219006E-06       0.0000000E+00       8.6308057E-09              14.000              10.152
    6       22721.4411056           0.0043246         190.0567433           0.7142814       2.8571257E-01       0.0000000E+00       6.0090398E-06       3.6779025E-38       9.4153369E-09              14.000              11.010
    7       21973.5544816           0.0054654         191.1014749           0.7142810       2.8571240E-01       0.0000000E+00       6.5839192E-06       1.1956109E-32       1.1311355E-08              14.000              11.609
    8       21236.3115969           0.0068729         191.8519465           0.7142806       2.8571226E-01       0.0000000E+00       7.0915551E-06       5.4124725E-29       1.4716382E-08              14.000              12.021
    9       20511.0586108           0.0085997         192.7038032           0.7142802       2.8571210E-01       0.0000000E+00       7.6549615E-06       3.8144622E-29       1.9347245E-08              14.000              12.502
   10       19797.6130142           0.0107070         193.9990021           0.7142797       2.8571190E-01       0.0000000E+00       8.3654130E-06       8.0339530E-31       2.2826695E-08              14.000              13.327
   11       19094.4835211           0.0132648         195.7268895           0.7142792       2.8571166E-01       0.0000000E+00       9.1850083E-06       0.0000000E+00       2.2803918E-08              14.000              14.568
   12       18400.3557662           0.0163518         197.5774942           0.7142786       2.8571144E-01       0.0000000E+00       9.9456956E-06       0.0000000E+00       2.1609901E-08              14.000              16.036
   13       17715.2112098           0.0200568         199.2225178           0.7142782       2.8571128E-01       0.0000000E+00       1.0530998E-05       0.0000000E+00       1.8609588E-08              14.000              17.431
   14       17040.0048341           0.0244790         200.4745098           0.7142779       2.8571116E-01       0.0000000E+00       1.0952688E-05       4.7385082E-30       1.3901246E-08              14.000              18.533
   15       16376.2516508           0.0297280         201.3100045           0.7142777       2.8571108E-01       0.0000000E+00       1.1216350E-05       2.4179047E-23       1.5570224E-08              14.000              19.321
   16       15725.5328874           0.0359233         201.9115740           0.7142776       2.8571103E-01       0.0000000E+00       1.1386846E-05       1.3397097E-22       3.6984724E-08              14.000              19.979
   17       15088.7980155           0.0431938         202.7166834           0.7142773       2.8571093E-01       0.0000000E+00       1.1760898E-05       1.6337386E-22       9.5685218E-08              14.000              20.832
   18       14465.6793151           0.0516775         204.1015215           0.7142766       2.8571064E-01       0.0000000E+00       1.2777488E-05       1.2671716E-25       1.9385981E-07              14.000              22.132
   19       13854.7867320           0.0615205         206.1648207           0.7142751       2.8571003E-01       0.0000000E+00       1.4907260E-05       2.0362965E-25       3.3242114E-07              14.000              23.989
   20       13254.4390209           0.0728745         208.8966146           0.7142718       2.8570873E-01       0.0000000E+00       1.9437613E-05       5.0342569E-24       5.4451130E-07              14.000              26.475
   21       12663.0078388           0.0887360         213.1690673           0.7142623       2.8570492E-01       0.0000000E+00       3.2763885E-05       2.5244100E-24       9.7533634E-07              14.000              30.110
   22       11874.1404434           0.1102944         219.2208872           0.7142363       2.8569453E-01       0.0000000E+00       6.9154043E-05       2.8264175E-10       1.7830837E-06              14.000              34.019
