# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4010249           #317.0985495         #0.0000000           #32.5714286          #160.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27344.6769568           0.0009559         185.3182992           0.7142826       2.8571303E-01       0.0000000E+00       4.3939803E-06       0.0000000E+00      -2.7170106E-10              14.000               8.241
    1       26544.3817848           0.0012448         183.1365521           0.7142827       2.8571309E-01       0.0000000E+00       4.1792113E-06       0.0000000E+00       3.0155445E-09              14.000               7.598
    2       25760.3755784           0.0016128         182.6759889           0.7142828       2.8571313E-01       0.0000000E+00       4.0440121E-06       0.0000000E+00       8.4079922E-09              14.000               7.541
    3       24987.8366101           0.0020793         184.2071611           0.7142827       2.8571309E-01       0.0000000E+00       4.1899839E-06       0.0000000E+00       1.1443414E-08              14.000               8.118
    4       24222.1101202           0.0026674         186.3043025           0.7142824       2.8571296E-01       0.0000000E+00       4.6364248E-06       0.0000000E+00       1.2621564E-08              14.000               9.055
    5       23461.8548850           0.0034049         188.1064680           0.7142819       2.8571275E-01       0.0000000E+00       5.3788194E-06       0.0000000E+00       1.4644349E-08              14.000               9.987
    6       22708.0966455           0.0043246         189.3276982           0.7142813       2.8571253E-01       0.0000000E+00       6.1322229E-06       7.9015039E-38       1.8352834E-08              14.000              10.661
    7       21962.7109312           0.0054654         190.0920222           0.7142809       2.8571235E-01       0.0000000E+00       6.7780444E-06       2.5916215E-32       2.4139554E-08              14.000              11.059
    8       21227.5711471           0.0068729         190.7096090           0.7142805       2.8571218E-01       0.0000000E+00       7.3579707E-06       1.2596067E-28       3.1794203E-08              14.000              11.350
    9       20503.9181895           0.0085997         191.6233705           0.7142800       2.8571200E-01       0.0000000E+00       8.0057815E-06       8.1878582E-29       4.0665622E-08              14.000              11.831
   10       19791.6747459           0.0107070         193.1416512           0.7142794       2.8571178E-01       0.0000000E+00       8.7825743E-06       1.4178453E-30       4.6355146E-08              14.000              12.768
   11       19089.5747757           0.0132648         195.1760332           0.7142788       2.8571154E-01       0.0000000E+00       9.6169945E-06       0.0000000E+00       4.2520552E-08              14.000              14.202
   12       18396.4637435           0.0163518         197.3285307           0.7142783       2.8571133E-01       0.0000000E+00       1.0361527E-05       0.0000000E+00       3.3995947E-08              14.000              15.894
   13       17712.3065555           0.0200568         199.2484018           0.7142779       2.8571118E-01       0.0000000E+00       1.0886134E-05       2.3893371E-38       2.3451927E-08              14.000              17.517
   14       17037.8756509           0.0244790         200.6316218           0.7142777       2.8571109E-01       0.0000000E+00       1.1172105E-05       1.7979509E-26       1.5716599E-08              14.000              18.725
   15       16374.5117412           0.0297280         201.1553078           0.7142777       2.8571107E-01       0.0000000E+00       1.1265636E-05       4.0321921E-23       2.5793443E-08              14.000              19.218
   16       15723.9169395           0.0359233         201.0489188           0.7142776       2.8571104E-01       0.0000000E+00       1.1372310E-05       3.1757879E-22       9.5855712E-08              14.000              19.218
   17       15087.2786793           0.0431938         201.2569592           0.7142772       2.8571087E-01       0.0000000E+00       1.1950504E-05       1.5895564E-22       2.7461207E-07              14.000              19.508
   18       14464.2729641           0.0516775         202.3328629           0.7142762       2.8571047E-01       0.0000000E+00       1.3356912E-05       2.9477778E-25       5.4808060E-07              14.000              20.544
   19       13853.3339312           0.0615205         204.1853058           0.7142741       2.8570965E-01       0.0000000E+00       1.6238527E-05       8.6926791E-25       9.2987663E-07              14.000              22.279
   20       13252.7641598           0.0728745         206.8433464           0.7142695       2.8570781E-01       0.0000000E+00       2.2680549E-05       4.2923118E-23       1.4846520E-06              14.000              24.831
