# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4048879           #309.9876421         #0.0000000           #32.5714286          #135.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27363.6244930           0.0009559         184.5403536           0.7142826       2.8571303E-01       0.0000000E+00       4.4107052E-06       0.0000000E+00      -3.5419002E-12              14.000               7.978
    1       26561.3417945           0.0012448         183.0642519           0.7142827       2.8571308E-01       0.0000000E+00       4.2025646E-06       0.0000000E+00       2.8539068E-09              14.000               7.549
    2       25775.5633282           0.0016128         183.0345471           0.7142828       2.8571312E-01       0.0000000E+00       4.0829518E-06       0.0000000E+00       7.0514311E-09              14.000               7.624
    3       25001.4546088           0.0020793         184.6596457           0.7142827       2.8571307E-01       0.0000000E+00       4.2549894E-06       0.0000000E+00       9.1421475E-09              14.000               8.257
    4       24234.2190843           0.0026674         186.7805905           0.7142823       2.8571294E-01       0.0000000E+00       4.7231008E-06       0.0000000E+00       9.6464177E-09              14.000               9.227
    5       23472.4679183           0.0034049         188.6460070           0.7142818       2.8571273E-01       0.0000000E+00       5.4615758E-06       0.0000000E+00       1.0883453E-08              14.000              10.216
    6       22717.2938475           0.0043246         189.9564510           0.7142813       2.8571252E-01       0.0000000E+00       6.1845550E-06       6.8384739E-38       1.3361332E-08              14.000              10.968
    7       21970.7151027           0.0054654         190.7653015           0.7142809       2.8571235E-01       0.0000000E+00       6.7922923E-06       2.2375661E-32       1.7540434E-08              14.000              11.425
    8       21234.7259734           0.0068729         191.3580668           0.7142805       2.8571219E-01       0.0000000E+00       7.3380778E-06       1.0674580E-28       2.3517594E-08              14.000              11.729
    9       20510.5847055           0.0085997         192.1917425           0.7142800       2.8571201E-01       0.0000000E+00       7.9541295E-06       7.0879503E-29       3.0784714E-08              14.000              12.184
   10       19798.0958838           0.0107070         193.6063435           0.7142795       2.8571180E-01       0.0000000E+00       8.7091747E-06       1.2993121E-30       3.5681027E-08              14.000              13.076
   11       19095.8050090           0.0132648         195.5329679           0.7142789       2.8571156E-01       0.0000000E+00       9.5404352E-06       0.0000000E+00       3.3501028E-08              14.000              14.454
   12       18402.4221003           0.0163518         197.5768526           0.7142784       2.8571135E-01       0.0000000E+00       1.0284028E-05       0.0000000E+00       2.8305852E-08              14.000              16.079
   13       17717.8964912           0.0200568         199.3668645           0.7142780       2.8571120E-01       0.0000000E+00       1.0813318E-05       1.3514153E-38       2.1240129E-08              14.000              17.603
   14       17043.0813398           0.0244790         200.6359098           0.7142778       2.8571111E-01       0.0000000E+00       1.1130009E-05       1.1349202E-26       1.5145431E-08              14.000              18.716
   15       16379.4467857           0.0297280         201.2106982           0.7142777       2.8571107E-01       0.0000000E+00       1.1268483E-05       3.7621300E-23       2.2483468E-08              14.000              19.260
   16       15728.7844757           0.0359233         201.3291340           0.7142776       2.8571103E-01       0.0000000E+00       1.1380722E-05       2.6787891E-22       7.3738341E-08              14.000              19.466
   17       15092.2995337           0.0431938         201.7298298           0.7142772       2.8571090E-01       0.0000000E+00       1.1864928E-05       1.8257442E-22       2.0585684E-07              14.000              19.933
   18       14469.6211116           0.0516775         202.8847163           0.7142763       2.8571054E-01       0.0000000E+00       1.3125135E-05       2.4761820E-25       4.1925920E-07              14.000              21.030
   19       13859.1668549           0.0615205         204.7889452           0.7142745       2.8570978E-01       0.0000000E+00       1.5764161E-05       6.4224363E-25       7.2517346E-07              14.000              22.781
   20       13259.1640402           0.0728745         207.4745671           0.7142703       2.8570810E-01       0.0000000E+00       2.1639987E-05       2.9596636E-23       1.1763292E-06              14.000              25.312
   21       12668.0180828           0.0887240         211.9519938           0.7142581       2.8570325E-01       0.0000000E+00       3.8629851E-05       3.0597131E-24       1.9621720E-06              14.000              29.309
   22       11880.3757547           0.1102565         218.3809056           0.7142254       2.8569018E-01       0.0000000E+00       8.4390480E-05       1.8479650E-09       3.2567126E-06              14.000              33.485
   23       11095.5983007           0.1358449         225.7422042           0.7141520       2.8566083E-01       0.0000000E+00       1.8714021E-04       2.4987993E-07       4.6042283E-06              14.000              37.967
   24       10321.2898741           0.1659483         233.2305324           0.7140220       2.8560885E-01       0.0000000E+00       3.6917116E-04       2.7843046E-06       6.4430523E-06              14.000              44.520
   25        9551.0480885           0.2013634         240.5202624           0.7138232       2.8552946E-01       0.0000000E+00       6.4731400E-04       8.9809501E-06       6.9522647E-06              14.000              57.655
   26        8781.0760972           0.2430274         247.4992749           0.7135256       2.8541070E-01       0.0000000E+00       1.0636932E-03       1.7075926E-05       4.7916433E-06              14.000              81.403
   27        8008.9595965           0.2920430         254.2218822           0.7130429       2.8521836E-01       0.0000000E+00       1.7387450E-03       2.4110565E-05       2.7542340E-06              14.000             112.918
   28        7232.7346140           0.3497073         260.8425563           0.7123433       2.8494027E-01       0.0000000E+00       2.7164274E-03       2.4517538E-05       1.1608750E-06              14.000             151.008
   29        6450.2091641           0.4175463         267.7851287           0.7114443       2.8458401E-01       0.0000000E+00       3.9716596E-03       1.7271294E-05       2.6304594E-07              14.000             197.226
   30        5658.4170578           0.4973553         275.3193492           0.7102982       2.8413164E-01       0.0000000E+00       5.5701195E-03       9.2013951E-06       1.2310072E-08              14.000             231.887
   31        4854.1710594           0.5912466         283.3181194           0.7086035       2.8346636E-01       0.0000000E+00       7.9301219E-03       5.8259514E-06      -1.3683447E-08              14.000             243.192
   32        4035.1097903           0.7017048         291.5126253           0.7062514       2.8255018E-01       0.0000000E+00       1.1198383E-02       4.4762791E-06      -1.1643270E-09              14.000             245.605
   33        3199.9502203           0.8316531         299.4600688           0.7032850       2.8140634E-01       0.0000000E+00       1.5308646E-02       3.1193489E-06      -7.2472719E-27              14.000             245.840
   34        2348.7318529           0.9705512         306.0037925           0.7003697       2.8029460E-01       0.0000000E+00       1.9335670E-02       2.8184278E-06      -5.3616487E-29              14.000             245.804
   35        1616.0447806           1.1017070         310.2679485           0.6985243       2.7959711E-01       0.0000000E+00       2.1878554E-02       2.8691243E-06      -1.2886673E-32              14.000             245.804
   36        1016.7945290           1.2163472         312.0095034           0.6973022       2.7913779E-01       0.0000000E+00       2.3560015E-02       2.4394603E-06       2.9590250E-32              14.000             245.804
   37         558.8305909           1.3065029         311.6696045           0.6943768       2.7804674E-01       0.0000000E+00       2.7576464E-02       3.0915921E-06       2.8122450E-30              14.000             245.805
   38         246.4753974           1.3655206         310.8870198           0.6902809       2.7653858E-01       0.0000000E+00       3.3180545E-02       6.7886144E-06       1.1728446E-28              14.000             245.804
   39          80.9001287           1.3970007         310.7574162           0.6887332       2.7597453E-01       0.0000000E+00       3.5292240E-02       4.4232370E-06       6.7618547E-28              14.000             245.803
