# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4112767           #296.9240887         #0.0000000           #32.5714286          #325.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27141.5750333           0.0009559         176.9764548           0.7142826       2.8571302E-01       0.0000000E+00       4.4147931E-06       0.0000000E+00       4.0720102E-09              14.000               6.247
    1       26361.1903276           0.0012448         177.3724465           0.7142828       2.8571314E-01       0.0000000E+00       4.0161643E-06       0.0000000E+00       1.8886956E-08              14.000               6.382
    2       25592.7868402           0.0016128         178.6815996           0.7142831       2.8571322E-01       0.0000000E+00       3.7153823E-06       0.0000000E+00       2.1040163E-08              14.000               6.674
    3       24832.6672329           0.0020793         180.5640570           0.7142831       2.8571324E-01       0.0000000E+00       3.6658712E-06       0.0000000E+00       1.8507176E-08              14.000               7.104
    4       24078.5373165           0.0026674         182.7590795           0.7142829       2.8571316E-01       0.0000000E+00       3.9250218E-06       0.0000000E+00       1.5365288E-08              14.000               7.722
    5       23329.3634211           0.0034049         185.0280649           0.7142825       2.8571301E-01       0.0000000E+00       4.4705691E-06       0.0000000E+00       1.2979455E-08              14.000               8.540
    6       22585.3448124           0.0043246         187.1972649           0.7142821       2.8571283E-01       0.0000000E+00       5.0890845E-06       0.0000000E+00       1.1128096E-08              14.000               9.479
    7       21847.3068264           0.0054654         189.0920314           0.7142817       2.8571269E-01       0.0000000E+00       5.6001518E-06       0.0000000E+00       1.0523018E-08              14.000              10.408
    8       21116.6590860           0.0068729         190.6802249           0.7142814       2.8571257E-01       0.0000000E+00       6.0059373E-06       0.0000000E+00       1.1428617E-08              14.000              11.255
    9       20394.9301818           0.0085997         192.1095082           0.7142811       2.8571245E-01       0.0000000E+00       6.4180236E-06       0.0000000E+00       1.3224273E-08              14.000              12.073
   10       19683.0201885           0.0107070         193.6098532           0.7142807       2.8571230E-01       0.0000000E+00       6.9532076E-06       0.0000000E+00       1.4521830E-08              14.000              13.014
   11       18980.8569184           0.0132648         195.2879102           0.7142803       2.8571210E-01       0.0000000E+00       7.6439265E-06       0.0000000E+00       1.4384494E-08              14.000              14.179
