# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4117495           #296.7572678         #0.0000000           #32.5714286          #10.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27222.0469924           0.0009559         178.6251541           0.7142825       2.8571302E-01       0.0000000E+00       4.4322237E-06       0.0000000E+00       2.2269085E-09              14.000               6.455
    1       26435.4062474           0.0012448         179.1615970           0.7142828       2.8571312E-01       0.0000000E+00       4.0914565E-06       0.0000000E+00       1.0752349E-08              14.000               6.643
    2       25660.6864786           0.0016128         180.4878355           0.7142830       2.8571319E-01       0.0000000E+00       3.8308983E-06       0.0000000E+00       1.2954997E-08              14.000               7.029
    3       24894.4680141           0.0020793         182.3579690           0.7142830       2.8571319E-01       0.0000000E+00       3.8273098E-06       0.0000000E+00       1.2231060E-08              14.000               7.594
    4       24134.3706543           0.0026674         184.5093319           0.7142828       2.8571310E-01       0.0000000E+00       4.1397234E-06       0.0000000E+00       1.0755010E-08              14.000               8.359
    5       23379.4110107           0.0034049         186.6606565           0.7142823       2.8571293E-01       0.0000000E+00       4.7380812E-06       0.0000000E+00       9.5638785E-09              14.000               9.276
    6       22630.0538985           0.0043246         188.5942638           0.7142819       2.8571275E-01       0.0000000E+00       5.3909393E-06       0.0000000E+00       8.4770501E-09              14.000              10.214
    7       21887.5337564           0.0054654         190.1499363           0.7142815       2.8571259E-01       0.0000000E+00       5.9282513E-06       0.0000000E+00       8.2041446E-09              14.000              11.028
    8       21153.5762520           0.0068729         191.3669402           0.7142812       2.8571247E-01       0.0000000E+00       6.3624277E-06       0.0000000E+00       9.3007135E-09              14.000              11.687
    9       20429.7389773           0.0085997         192.4950833           0.7142809       2.8571234E-01       0.0000000E+00       6.8093322E-06       0.0000000E+00       1.1384667E-08              14.000              12.327
   10       19716.6005866           0.0107070         193.8313252           0.7142804       2.8571217E-01       0.0000000E+00       7.3919949E-06       0.0000000E+00       1.3208550E-08              14.000              13.164
   11       19013.5795855           0.0132648         195.4616372           0.7142799       2.8571196E-01       0.0000000E+00       8.1294645E-06       0.0000000E+00       1.3977341E-08              14.000              14.306
   12       18319.9098976           0.0163518         197.2310732           0.7142794       2.8571174E-01       0.0000000E+00       8.9035362E-06       0.0000000E+00       1.4088352E-08              14.000              15.676
   13       17635.5768604           0.0200568         198.9269546           0.7142788       2.8571154E-01       0.0000000E+00       9.6144257E-06       0.0000000E+00       1.3280892E-08              14.000              17.102
   14       16961.1663350           0.0244790         200.4660595           0.7142784       2.8571136E-01       0.0000000E+00       1.0251797E-05       0.0000000E+00       1.0538968E-08              14.000              18.476
   15       16297.5240170           0.0297280         201.9226109           0.7142780       2.8571121E-01       0.0000000E+00       1.0750991E-05       2.9738816E-35       7.6011432E-09              14.000              19.860
   16       15645.2876632           0.0359233         203.3775194           0.7142778       2.8571112E-01       0.0000000E+00       1.1074074E-05       5.0786197E-30       9.3727274E-09              14.000              21.337
   17       15004.7550654           0.0431938         204.8843482           0.7142776       2.8571102E-01       0.0000000E+00       1.1413424E-05       1.7745728E-29       2.0420296E-08              14.000              22.875
   18       14375.9684038           0.0516775         206.5867778           0.7142771       2.8571082E-01       0.0000000E+00       1.2117300E-05       3.1244916E-28       4.2765197E-08              14.000              24.446
   19       13758.4547034           0.0615205         208.7157563           0.7142760       2.8571041E-01       0.0000000E+00       1.3563184E-05       2.5893317E-27       6.2052499E-08              14.000              26.244
   20       13151.3229200           0.0728745         211.3901285           0.7142740       2.8570962E-01       0.0000000E+00       1.6342337E-05       1.0839685E-26       7.2001443E-08              14.000              28.477
   21       12553.5590553           0.0887543         215.2641993           0.7142690       2.8570760E-01       0.0000000E+00       2.3410104E-05       1.3315479E-24       9.9358739E-08              14.000              31.493
   22       11756.9057074           0.1103528         220.3848913           0.7142565       2.8570262E-01       0.0000000E+00       4.0848983E-05       6.7901562E-15       2.1930644E-07              14.000              34.745
   23       10966.7551100           0.1360187         226.2140949           0.7142283       2.8569133E-01       0.0000000E+00       8.0355529E-05       1.0878587E-09       3.9702170E-07              14.000              38.555
   24       10190.8239116           0.1662133         232.3431097           0.7141745       2.8566982E-01       0.0000000E+00       1.5565160E-04       6.5565143E-08       6.8330714E-07              14.000              44.181
   25        9422.1070160           0.2017358         238.3920233           0.7140782       2.8563130E-01       0.0000000E+00       2.9051717E-04       5.5307633E-07       1.2663083E-06              14.000              54.845
   26        8656.3600484           0.2435261         244.1681941           0.7139056       2.8556235E-01       0.0000000E+00       5.3204855E-04       1.7888746E-06       1.7027177E-06              14.000              73.205
   27        7890.9479339           0.2926902         249.8007358           0.7136068       2.8544306E-01       0.0000000E+00       9.5017830E-04       5.0314610E-06       2.1247601E-06              14.000              97.116
   28        7123.5360034           0.3505293         255.7374364           0.7131377       2.8525613E-01       0.0000000E+00       1.6061351E-03       9.5168414E-06       1.8715445E-06              14.000             126.636
   29        6350.9883937           0.4185739         262.3426291           0.7124869       2.8499729E-01       0.0000000E+00       2.5157862E-03       1.1294654E-05       1.3894018E-06              14.000             165.512
