# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4000868           #318.8660613         #0.0000000           #32.5714286          #165.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27340.1202830           0.0009559         185.3862273           0.7142826       2.8571303E-01       0.0000000E+00       4.3897244E-06       0.0000000E+00      -3.0839587E-10              14.000               8.280
    1       26540.2889040           0.0012448         183.0472354           0.7142827       2.8571309E-01       0.0000000E+00       4.1695580E-06       0.0000000E+00       3.3447282E-09              14.000               7.589
    2       25756.6964094           0.0016128         182.4938509           0.7142828       2.8571314E-01       0.0000000E+00       4.0268766E-06       0.0000000E+00       9.0568322E-09              14.000               7.499
    3       24984.5280356           0.0020793         184.0038434           0.7142827       2.8571310E-01       0.0000000E+00       4.1615554E-06       0.0000000E+00       1.2288597E-08              14.000               8.058
    4       24219.1597396           0.0026674         186.0946762           0.7142824       2.8571297E-01       0.0000000E+00       4.5975374E-06       0.0000000E+00       1.3620170E-08              14.000               8.979
    5       23459.2530948           0.0034049         187.8861268           0.7142819       2.8571276E-01       0.0000000E+00       5.3366790E-06       0.0000000E+00       1.5831516E-08              14.000               9.892
    6       22705.8126699           0.0043246         189.0997763           0.7142814       2.8571254E-01       0.0000000E+00       6.0967378E-06       8.0539039E-38       1.9809330E-08              14.000              10.548
    7       21960.6813438           0.0054654         189.8750185           0.7142809       2.8571236E-01       0.0000000E+00       6.7525388E-06       2.6430925E-32       2.5934175E-08              14.000              10.941
    8       21225.7102568           0.0068729         190.5213890           0.7142805       2.8571219E-01       0.0000000E+00       7.3409830E-06       1.2901516E-28       3.3934003E-08              14.000              11.240
    9       20502.1420898           0.0085997         191.4696658           0.7142800       2.8571200E-01       0.0000000E+00       7.9953908E-06       8.3453275E-29       4.3132639E-08              14.000              11.736
   10       19789.9296223           0.0107070         193.0159133           0.7142794       2.8571178E-01       0.0000000E+00       8.7757001E-06       1.4252964E-30       4.8977582E-08              14.000              12.685
   11       19087.8491522           0.0132648         195.0704274           0.7142788       2.8571154E-01       0.0000000E+00       9.6099937E-06       0.0000000E+00       4.4749774E-08              14.000              14.126
   12       18394.7752832           0.0163518         197.2423432           0.7142783       2.8571133E-01       0.0000000E+00       1.0356286E-05       0.0000000E+00       3.5409649E-08              14.000              15.827
   13       17710.6777860           0.0200568         199.1925776           0.7142779       2.8571118E-01       0.0000000E+00       1.0884003E-05       2.6328077E-38       2.3986515E-08              14.000              17.470
   14       17036.3156385           0.0244790         200.6120950           0.7142777       2.8571109E-01       0.0000000E+00       1.1168370E-05       1.9486527E-26       1.5847892E-08              14.000              18.708
   15       16373.0049218           0.0297280         201.1400102           0.7142777       2.8571107E-01       0.0000000E+00       1.1257156E-05       4.0349147E-23       2.6476153E-08              14.000              19.205
   16       15722.4233144           0.0359233         200.9993242           0.7142776       2.8571104E-01       0.0000000E+00       1.1367180E-05       3.2562550E-22       1.0048024E-07              14.000              19.174
   17       15085.7414006           0.0431938         201.1774185           0.7142772       2.8571087E-01       0.0000000E+00       1.1967980E-05       1.4962302E-22       2.8915545E-07              14.000              19.437
   18       14462.6427123           0.0516775         202.2486104           0.7142761       2.8571046E-01       0.0000000E+00       1.3402030E-05       3.0252996E-25       5.7444765E-07              14.000              20.473
   19       13851.5683170           0.0615205         204.0969263           0.7142741       2.8570962E-01       0.0000000E+00       1.6322534E-05       9.1635988E-25       9.7040552E-07              14.000              22.212
   20       13250.8450252           0.0728745         206.7471316           0.7142694       2.8570776E-01       0.0000000E+00       2.2852753E-05       4.5831503E-23       1.5442407E-06              14.000              24.764
   21       12659.0292997           0.0887239         211.2735542           0.7142565       2.8570261E-01       0.0000000E+00       4.0881055E-05       2.8156269E-24       2.4788577E-06              14.000              28.899
   22       11870.7692602           0.1102561         217.7256735           0.7142231       2.8568924E-01       0.0000000E+00       8.7684039E-05       3.0638833E-09       3.9200743E-06              14.000              33.062
   23       11085.8615779           0.1358442         224.9957452           0.7141492       2.8565971E-01       0.0000000E+00       1.9103981E-04       3.3936274E-07       5.3309501E-06              14.000              37.333
   24       10311.9708387           0.1659471         232.4000710           0.7140169       2.8560682E-01       0.0000000E+00       3.7626889E-04       3.5023871E-06       7.1471600E-06              14.000              43.371
   25        9542.5823690           0.2013618         239.7547603           0.7138151       2.8552621E-01       0.0000000E+00       6.5871306E-04       1.0709147E-05       7.1868909E-06              14.000              55.637
   26        8773.7447807           0.2430252         247.0702101           0.7135126       2.8540552E-01       0.0000000E+00       1.0818586E-03       2.0078748E-05       4.9342328E-06              14.000              79.266
   27        8002.8610215           0.2920401         254.3648138           0.7130110       2.8520568E-01       0.0000000E+00       1.7832865E-03       2.7590669E-05       3.0342831E-06              14.000             112.481
   28        7227.7771575           0.3497037         261.4962966           0.7122715       2.8491178E-01       0.0000000E+00       2.8166683E-03       2.7536256E-05       1.5255103E-06              14.000             153.413
   29        6446.1853702           0.4175418         268.7693062           0.7113154       2.8453302E-01       0.0000000E+00       4.1516020E-03       1.8939916E-05       2.2927142E-07              14.000             202.176
   30        5655.1147329           0.4973498         276.4930926           0.7101306       2.8406565E-01       0.0000000E+00       5.8037236E-03       8.8876682E-06      -1.6656400E-07              14.000             237.564
   31        4851.4589981           0.5912398         284.6157716           0.7083320       2.8336017E-01       0.0000000E+00       8.3078745E-03       5.0924738E-06      -8.3857974E-08              14.000             247.769
   32        4032.9491199           0.7016965         292.9619569           0.7057000       2.8233659E-01       0.0000000E+00       1.1963359E-02       3.6688329E-06      -4.6568860E-09              14.000             247.747
   33        3198.3490919           0.8316432         301.1645404           0.7023487       2.8104796E-01       0.0000000E+00       1.6603323E-02       2.6550533E-06      -2.8629284E-26              14.000             246.119
   34        2347.7236765           0.9705394         308.0407878           0.6989631       2.7976250E-01       0.0000000E+00       2.1274410E-02       2.8395116E-06      -1.6164522E-28              14.000             245.805
   35        1615.5503483           1.1016934         312.8270390           0.6962648       2.7874956E-01       0.0000000E+00       2.4985600E-02       3.6742217E-06      -3.9370039E-32              14.000             245.805
   36        1016.6934040           1.2163322         315.5822834           0.6934557       2.7770563E-01       0.0000000E+00       2.8838658E-02       3.2186414E-06       6.7815120E-32              14.000             245.804
   37         558.9452619           1.3064867         316.8748966           0.6873610       2.7547703E-01       0.0000000E+00       3.7161934E-02       3.4425726E-06       1.5821323E-30              14.000             245.806
   38         246.6066689           1.3655036         318.0921373           0.6812250       2.7328182E-01       0.0000000E+00       4.5493187E-02       3.6705792E-06       8.7485640E-29              14.000             245.805
   39          80.9607533           1.3969832         319.2302770           0.6790999       2.7253255E-01       0.0000000E+00       4.8367580E-02       1.4625082E-06       6.0873728E-28              14.000             245.803
