# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4115168           #297.8056574         #0.0000000           #32.5714286          #40.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27291.4906739           0.0009559         180.0361300           0.7142825       2.8571302E-01       0.0000000E+00       4.4383127E-06       0.0000000E+00       1.2537672E-09              14.000               6.728
    1       26498.4931783           0.0012448         180.4015418           0.7142828       2.8571310E-01       0.0000000E+00       4.1425653E-06       0.0000000E+00       7.4108393E-09              14.000               6.877
    2       25718.4717253           0.0016128         181.5758016           0.7142829       2.8571316E-01       0.0000000E+00       3.9291538E-06       0.0000000E+00       9.9996633E-09              14.000               7.266
    3       24947.7649646           0.0020793         183.4159386           0.7142829       2.8571315E-01       0.0000000E+00       3.9843396E-06       0.0000000E+00       1.0125327E-08              14.000               7.897
    4       24183.3800995           0.0026674         185.5483066           0.7142826       2.8571304E-01       0.0000000E+00       4.3471147E-06       0.0000000E+00       9.3260284E-09              14.000               8.753
    5       23424.3214916           0.0034049         187.6167585           0.7142822       2.8571286E-01       0.0000000E+00       4.9837980E-06       0.0000000E+00       8.8176752E-09              14.000               9.722
    6       22671.3464223           0.0043246         189.3815448           0.7142817       2.8571267E-01       0.0000000E+00       5.6544701E-06       1.1152510E-41       8.3270290E-09              14.000              10.641
    7       21926.0363802           0.0054654         190.7152841           0.7142813       2.8571251E-01       0.0000000E+00       6.2122655E-06       1.3166725E-36       8.6394101E-09              14.000              11.370
    8       21190.2807400           0.0068729         191.7138766           0.7142809       2.8571238E-01       0.0000000E+00       6.6808249E-06       9.1541879E-34       1.0362988E-08              14.000              11.918
    9       20465.5405300           0.0085997         192.6876776           0.7142806       2.8571224E-01       0.0000000E+00       7.1772002E-06       3.1148868E-32       1.3222890E-08              14.000              12.468
   10       19752.0456745           0.0107070         193.9602188           0.7142801       2.8571205E-01       0.0000000E+00       7.8167892E-06       2.6529249E-33       1.5758393E-08              14.000              13.270
   11       19048.8014712           0.0132648         195.5860103           0.7142796       2.8571183E-01       0.0000000E+00       8.5972317E-06       0.0000000E+00       1.6800568E-08              14.000              14.421
   12       18354.8089922           0.0163518         197.3545466           0.7142790       2.8571161E-01       0.0000000E+00       9.3758382E-06       0.0000000E+00       1.7159761E-08              14.000              15.803
   13       17670.0642309           0.0200568         199.0060386           0.7142785       2.8571142E-01       0.0000000E+00       1.0043750E-05       0.0000000E+00       1.6136503E-08              14.000              17.196
