# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4102394           #300.5235390         #0.0000000           #32.5714286          #75.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27359.2381102           0.0009559         181.8293874           0.7142825       2.8571302E-01       0.0000000E+00       4.4348056E-06       0.0000000E+00       6.0622375E-10              14.000               7.183
    1       26558.8742443           0.0012448         181.6690292           0.7142827       2.8571309E-01       0.0000000E+00       4.1862237E-06       0.0000000E+00       5.0918518E-09              14.000               7.172
    2       25773.6254640           0.0016128         182.4850150           0.7142828       2.8571313E-01       0.0000000E+00       4.0293218E-06       0.0000000E+00       8.0644732E-09              14.000               7.484
    3       24999.1772449           0.0020793         184.2738541           0.7142827       2.8571310E-01       0.0000000E+00       4.1574816E-06       0.0000000E+00       8.7215614E-09              14.000               8.151
    4       24231.3753533           0.0026674         186.4070001           0.7142824       2.8571298E-01       0.0000000E+00       4.5806355E-06       0.0000000E+00       8.3770038E-09              14.000               9.084
    5       23468.9913531           0.0034049         188.3948349           0.7142820       2.8571278E-01       0.0000000E+00       5.2614617E-06       0.0000000E+00       8.5489785E-09              14.000              10.091
    6       22713.0433483           0.0043246         189.9735065           0.7142815       2.8571259E-01       0.0000000E+00       5.9449083E-06       2.8108571E-38       9.0343367E-09              14.000              10.965
    7       21965.4871684           0.0054654         191.0746556           0.7142811       2.8571242E-01       0.0000000E+00       6.5167216E-06       9.1089235E-33       1.0542681E-08              14.000              11.591
    8       21228.3922157           0.0068729         191.8700242           0.7142807       2.8571228E-01       0.0000000E+00       7.0176199E-06       4.0161644E-29       1.3532685E-08              14.000              12.030
    9       20503.1314875           0.0085997         192.7380586           0.7142803       2.8571212E-01       0.0000000E+00       7.5688799E-06       2.9160971E-29       1.7718917E-08              14.000              12.520
   10       19789.5961974           0.0107070         194.0182763           0.7142798       2.8571192E-01       0.0000000E+00       8.2673596E-06       6.5230744E-31       2.0969402E-08              14.000              13.334
   11       19086.3814395           0.0132648         195.7137841           0.7142792       2.8571169E-01       0.0000000E+00       9.0818932E-06       0.0000000E+00       2.1287357E-08              14.000              14.550
   12       18392.2323017           0.0163518         197.5361209           0.7142787       2.8571147E-01       0.0000000E+00       9.8476576E-06       0.0000000E+00       2.0622012E-08              14.000              15.992
   13       17707.1366586           0.0200568         199.1709805           0.7142783       2.8571130E-01       0.0000000E+00       1.0449851E-05       0.0000000E+00       1.8201259E-08              14.000              17.377
   14       17032.0180769           0.0244790         200.4449883           0.7142779       2.8571117E-01       0.0000000E+00       1.0898602E-05       2.1465494E-31       1.3668672E-08              14.000              18.499
   15       16368.3147159           0.0297280         201.3517569           0.7142777       2.8571109E-01       0.0000000E+00       1.1192293E-05       1.9943654E-23       1.4275137E-08              14.000              19.354
   16       15717.4691436           0.0359233         202.0568092           0.7142776       2.8571103E-01       0.0000000E+00       1.1379707E-05       9.8688551E-23       3.1399841E-08              14.000              20.109
   17       15080.3189167           0.0431938         202.9427228           0.7142773       2.8571093E-01       0.0000000E+00       1.1740369E-05       1.4873345E-22       7.9166523E-08              14.000              21.041
   18       14456.5220931           0.0516775         204.3738159           0.7142766       2.8571065E-01       0.0000000E+00       1.2713458E-05       9.9182086E-26       1.5773690E-07              14.000              22.382
   19       13844.8129544           0.0615205         206.4699496           0.7142752       2.8571007E-01       0.0000000E+00       1.4742613E-05       1.3690626E-25       2.6432146E-07              14.000              24.259
   20       13243.6323707           0.0728745         209.2137364           0.7142722       2.8570886E-01       0.0000000E+00       1.8988750E-05       6.0687503E-25       4.2741425E-07              14.000              26.736
   21       12651.4275461           0.0887403         213.4410671           0.7142633       2.8570532E-01       0.0000000E+00       3.1378929E-05       2.3686499E-24       7.7682944E-07              14.000              30.293
   22       11861.4393652           0.1103081         219.3863526           0.7142392       2.8569570E-01       0.0000000E+00       6.5048473E-05       1.5596886E-10       1.4626303E-06              14.000              34.124
   23       11074.6444021           0.1359381         226.2936968           0.7141846       2.8567386E-01       0.0000000E+00       1.4151595E-04       7.0377688E-08       2.2586731E-06              14.000              38.503
   24       10298.4854053           0.1660904         233.4252660           0.7140884       2.8563537E-01       0.0000000E+00       2.7627509E-04       1.0494209E-06       3.4389033E-06              14.000              45.061
   25        9526.6282043           0.2015630         240.3377514           0.7139360       2.8557449E-01       0.0000000E+00       4.8950774E-04       4.0134865E-06       4.3050610E-06              14.000              57.917
   26        8755.5050675           0.2432947         246.8117132           0.7136967       2.8547896E-01       0.0000000E+00       8.2430413E-04       8.0170773E-06       3.1956989E-06              14.000              80.210
   27        7983.0472431           0.2923899         252.9291870           0.7133085       2.8532414E-01       0.0000000E+00       1.3673834E-03       1.2584011E-05       2.0721621E-06              14.000             108.665
   28        7207.4825021           0.3501478         259.1041831           0.7127341       2.8509551E-01       0.0000000E+00       2.1704267E-03       1.4515295E-05       1.0704983E-06              14.000             142.961
   29        6426.3884761           0.4180970         265.7950970           0.7119707       2.8479245E-01       0.0000000E+00       3.2368816E-03       1.2183102E-05       5.7365116E-07              14.000             186.075
   30        5636.4241972           0.4980358         273.1616609           0.7109540       2.8439025E-01       0.0000000E+00       4.6557139E-03       8.8434136E-06       2.9381151E-07              14.000             221.392
   31        4834.1765720           0.5920795         280.9730099           0.7095461       2.8383586E-01       0.0000000E+00       6.6180069E-03       6.6048940E-06       8.2064544E-08              14.000             236.390
   32        4017.2313210           0.7027172         288.8897327           0.7077295       2.8312497E-01       0.0000000E+00       9.1454830E-03       5.1754515E-06       3.7186038E-09              14.000             242.800
   33        3184.3295343           0.8328767         296.4463226           0.7054124       2.8222533E-01       0.0000000E+00       1.2362322E-02       3.3801634E-06       2.2664536E-26              14.000             245.478
   34        2335.6673078           0.9720004         302.5477500           0.7031448       2.8135260E-01       0.0000000E+00       1.5502573E-02       2.7087513E-06       1.0114013E-28              14.000             245.804
   35        1605.5012836           1.1033692         306.2302094           0.7020797       2.8094522E-01       0.0000000E+00       1.6975058E-02       2.2328275E-06       2.4230191E-32              14.000             245.805
   36        1008.7702655           1.2181957         307.0456525           0.7020426       2.8093106E-01       0.0000000E+00       1.7026345E-02       2.1143238E-06       4.9020101E-34              14.000             245.805
