# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4117385           #296.9975400         #0.0000000           #32.5714286          #20.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27245.2381070           0.0009559         179.0733278           0.7142825       2.8571302E-01       0.0000000E+00       4.4351399E-06       0.0000000E+00       1.8508875E-09              14.000               6.532
    1       26456.5625836           0.0012448         179.5820340           0.7142828       2.8571311E-01       0.0000000E+00       4.1092780E-06       0.0000000E+00       9.4081796E-09              14.000               6.717
    2       25680.0491236           0.0016128         180.8739230           0.7142830       2.8571318E-01       0.0000000E+00       3.8629909E-06       0.0000000E+00       1.1741811E-08              14.000               7.110
    3       24912.2454363           0.0020793         182.7352186           0.7142829       2.8571318E-01       0.0000000E+00       3.8768608E-06       0.0000000E+00       1.1372569E-08              14.000               7.700
    4       24150.6284210           0.0026674         184.8784833           0.7142827       2.8571308E-01       0.0000000E+00       4.2049314E-06       0.0000000E+00       1.0174084E-08              14.000               8.497
    5       23394.2283339           0.0034049         187.0019870           0.7142823       2.8571291E-01       0.0000000E+00       4.8159364E-06       0.0000000E+00       9.2227378E-09              14.000               9.434
    6       22643.6028056           0.0043246         188.8799742           0.7142818       2.8571272E-01       0.0000000E+00       5.4757295E-06       0.0000000E+00       8.3109545E-09              14.000              10.368
    7       21900.0933488           0.0054654         190.3606275           0.7142814       2.8571257E-01       0.0000000E+00       6.0206458E-06       0.0000000E+00       8.1790699E-09              14.000              11.155
    8       21165.4755915           0.0068729         191.5007011           0.7142811       2.8571244E-01       0.0000000E+00       6.4661767E-06       3.9428106E-40       9.4258509E-09              14.000              11.775
    9       20441.2745744           0.0085997         192.5703484           0.7142808       2.8571231E-01       0.0000000E+00       6.9285093E-06       5.1873630E-40       1.1724596E-08              14.000              12.381
   10       19727.9589967           0.0107070         193.8774745           0.7142803       2.8571213E-01       0.0000000E+00       7.5293485E-06       0.0000000E+00       1.3803259E-08              14.000              13.200
   11       19024.8176923           0.0132648         195.5000632           0.7142798       2.8571192E-01       0.0000000E+00       8.2815652E-06       0.0000000E+00       1.4753902E-08              14.000              14.340
   12       18331.0094355           0.0163518         197.2661198           0.7142792       2.8571170E-01       0.0000000E+00       9.0589292E-06       0.0000000E+00       1.5057950E-08              14.000              15.712
   13       17646.5200313           0.0200568         198.9470641           0.7142787       2.8571150E-01       0.0000000E+00       9.7580075E-06       0.0000000E+00       1.4310408E-08              14.000              17.127
   14       16971.9832327           0.0244790         200.4460441           0.7142783       2.8571132E-01       0.0000000E+00       1.0371988E-05       0.0000000E+00       1.1244535E-08              14.000              18.463
   15       16308.3225128           0.0297280         201.8269054           0.7142780       2.8571119E-01       0.0000000E+00       1.0844789E-05       6.1214587E-34       8.3763429E-09              14.000              19.774
   16       15656.2780532           0.0359233         203.1738325           0.7142778       2.8571110E-01       0.0000000E+00       1.1147721E-05       6.3121403E-25       1.1273570E-08              14.000              21.147
   17       15016.2277498           0.0431938         204.5785661           0.7142775       2.8571101E-01       0.0000000E+00       1.1482063E-05       1.4160255E-23       2.5336844E-08              14.000              22.585
   18       14388.1703372           0.0516775         206.2356229           0.7142770       2.8571079E-01       0.0000000E+00       1.2219793E-05       5.9438771E-28       5.1247789E-08              14.000              24.117
   19       13771.4908340           0.0615205         208.3796360           0.7142759       2.8571036E-01       0.0000000E+00       1.3738472E-05       4.9744636E-27       7.2442168E-08              14.000              25.945
   20       13165.1711005           0.0728745         211.0911396           0.7142738       2.8570952E-01       0.0000000E+00       1.6666643E-05       1.9002370E-26       8.5564640E-08              14.000              28.241
   21       12568.1429665           0.0887537         215.0324498           0.7142684       2.8570735E-01       0.0000000E+00       2.4292024E-05       1.5405562E-24       1.2829389E-07              14.000              31.344
   22       11772.2804192           0.1103507         220.2812076           0.7142547       2.8570186E-01       0.0000000E+00       4.3482617E-05       2.2761098E-13       2.8889957E-07              14.000              34.683
   23       10982.4481393           0.1360150         226.2832736           0.7142236       2.8568943E-01       0.0000000E+00       8.6993853E-05       2.3515629E-09       5.1595524E-07              14.000              38.595
