results_atm.txt
# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  6.19792e-11
5.002083333e+00  7.32989e-11
5.004167535e+00  6.39985e-11
5.006252605e+00  6.29405e-11
5.008338543e+00  5.93031e-11
5.010425351e+00  5.97317e-11
5.012513028e+00  5.76754e-11
5.014601575e+00  6.03928e-11
5.016690992e+00  7.42659e-11
5.018781280e+00  9.20749e-11
5.020872439e+00  9.31310e-11
5.022964469e+00  5.71581e-11
5.025057371e+00  5.87050e-11
5.027151145e+00  6.10362e-11
5.029245792e+00  7.92866e-11
5.031341311e+00  6.49797e-11
5.033437703e+00  6.02068e-11
5.035534969e+00  6.00521e-11
5.037633108e+00  6.13553e-11
5.039732122e+00  5.58329e-11
5.041832010e+00  6.10960e-11
5.043932774e+00  5.62453e-11
5.046034412e+00  6.12181e-11
5.048136927e+00  5.68454e-11
5.050240317e+00  6.13489e-11
5.052344584e+00  5.96439e-11
5.054449727e+00  6.13501e-11
5.056555748e+00  5.83880e-11
5.058662646e+00  6.20085e-11
5.060770422e+00  6.54665e-11
5.062879077e+00  6.17557e-11
5.064988610e+00  5.63022e-11
5.067099022e+00  6.31257e-11
5.069210313e+00  5.85148e-11
5.071322484e+00  6.64443e-11
5.073435535e+00  5.87115e-11
5.075549466e+00  6.34310e-11
5.077664279e+00  5.96369e-11
5.079779972e+00  6.64330e-11
5.081896547e+00  9.09299e-11
5.084014004e+00  7.73372e-11
5.086132343e+00  8.60451e-11
5.088251565e+00  6.83848e-11
5.090371670e+00  5.95101e-11
5.092492658e+00  6.56873e-11
5.094614530e+00  5.70748e-11
5.096737286e+00  6.90472e-11
5.098860926e+00  8.18618e-11
5.100985452e+00  6.77739e-11
5.103110862e+00  6.22807e-11
5.105237159e+00  6.45953e-11
5.107364341e+00  6.15780e-11
5.109492409e+00  6.51488e-11
5.111621364e+00  6.71901e-11
5.113751207e+00  6.84572e-11
5.115881936e+00  8.08856e-11
5.118013554e+00  6.53258e-11
5.120146060e+00  5.76157e-11
5.122279454e+00  6.71904e-11
5.124413737e+00  5.79807e-11
5.126548909e+00  6.30315e-11
5.128684971e+00  5.81279e-11
5.130821923e+00  5.97254e-11
5.132959766e+00  5.73541e-11
5.135098499e+00  6.27676e-11
5.137238123e+00  9.15568e-11
5.139378639e+00  8.25350e-11
5.141520047e+00  8.07265e-11
5.143662347e+00  6.43367e-11
5.145805540e+00  7.27313e-11
5.147949625e+00  1.14187e-10
5.150094604e+00  9.04578e-11
5.152240477e+00  6.82004e-11
5.154387244e+00  6.51266e-11
5.156534905e+00  6.55347e-11
5.158683462e+00  6.47729e-11
5.160832913e+00  6.52094e-11
5.162983260e+00  7.19136e-11
5.165134503e+00  7.38524e-11
5.167286642e+00  8.19734e-11
5.169439679e+00  6.29728e-11
5.171593612e+00  4.13608e-11
5.173748442e+00  1.90736e-11
5.175904171e+00  7.75086e-11
5.178060798e+00  7.39010e-11
5.180218323e+00  6.53547e-11
5.182376747e+00  6.85497e-11
5.184536071e+00  6.45198e-11
5.186696294e+00  6.95375e-11
5.188857418e+00  6.93044e-11
5.191019442e+00  7.06840e-11
5.193182366e+00  7.30221e-11
5.195346192e+00  7.03788e-11
5.197510920e+00  8.13430e-11
5.199676550e+00  7.34612e-11
5.201843081e+00  1.08831e-10
5.204010516e+00  7.66938e-11
5.206178854e+00  8.38813e-11
5.208348095e+00  7.45378e-11
5.210518240e+00  8.61661e-11
5.212689289e+00  6.48503e-11
5.214861243e+00  7.70070e-11
5.217034102e+00  7.14907e-11
5.219207866e+00  8.74501e-11
5.221382536e+00  7.20701e-11
5.223558112e+00  8.69688e-11
5.225734595e+00  7.25788e-11
5.227911984e+00  8.58940e-11
5.230090281e+00  7.94722e-11
5.232269485e+00  7.68588e-11
5.234449597e+00  9.78893e-11
5.236630618e+00  8.20723e-11
5.238812547e+00  8.61695e-11
5.240995386e+00  8.12793e-11
5.243179134e+00  8.56674e-11
5.245363792e+00  8.02030e-11
5.247549360e+00  8.48053e-11
5.249735839e+00  8.21591e-11
5.251923229e+00  1.01329e-10
5.254111531e+00  7.83575e-11
5.256300744e+00  7.46515e-11
5.258490869e+00  7.46893e-11
5.260681907e+00  8.20087e-11
5.262873858e+00  7.73487e-11
5.265066722e+00  8.23534e-11
5.267260500e+00  7.43533e-11
5.269455191e+00  8.09552e-11
5.271650798e+00  7.58234e-11
5.273847319e+00  8.49106e-11
5.276044755e+00  1.11539e-10
5.278243107e+00  8.56552e-11
5.280442375e+00  6.73813e-11
5.282642560e+00  7.51119e-11
5.284843661e+00  7.70541e-11
5.287045679e+00  7.24760e-11
5.289248615e+00  8.70842e-11
5.291452468e+00  1.19734e-10
5.293657240e+00  1.07598e-10
5.295862930e+00  7.49484e-11
5.298069540e+00  7.88039e-11
5.300277069e+00  6.75034e-11
5.302485518e+00  7.57972e-11
5.304694887e+00  8.11736e-11
5.306905176e+00  1.07156e-10
5.309116387e+00  6.03821e-11
5.311328519e+00  6.67710e-11
5.313541572e+00  6.62579e-11
5.315755548e+00  7.50789e-11
5.317970446e+00  6.68009e-11
5.320186267e+00  7.08290e-11
5.322403011e+00  6.42246e-11
5.324620679e+00  6.61301e-11
