# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4107345           #299.5665506         #0.0000000           #32.5714286          #65.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27342.7386611           0.0009559         181.3187076           0.7142825       2.8571302E-01       0.0000000E+00       4.4369388E-06       0.0000000E+00       7.4967938E-10              14.000               7.044
    1       26544.3365575           0.0012448         181.3388900           0.7142827       2.8571309E-01       0.0000000E+00       4.1762791E-06       0.0000000E+00       5.6419659E-09              14.000               7.090
    2       25760.3974636           0.0016128         182.2740650           0.7142829       2.8571314E-01       0.0000000E+00       4.0048759E-06       0.0000000E+00       8.5006963E-09              14.000               7.432
    3       24986.8127069           0.0020793         184.0805214           0.7142828       2.8571311E-01       0.0000000E+00       4.1141368E-06       0.0000000E+00       9.0120027E-09              14.000               8.093
    4       24219.7689089           0.0026674         186.2120086           0.7142825       2.8571299E-01       0.0000000E+00       4.5213358E-06       0.0000000E+00       8.5583260E-09              14.000               9.009
    5       23458.1208527           0.0034049         188.2205677           0.7142820       2.8571280E-01       0.0000000E+00       5.1899201E-06       0.0000000E+00       8.5586917E-09              14.000              10.008
    6       22702.8274999           0.0043246         189.8494649           0.7142815       2.8571261E-01       0.0000000E+00       5.8699955E-06       1.8584053E-38       8.7494632E-09              14.000              10.897
    7       21955.7509590           0.0054654         191.0122804           0.7142811       2.8571245E-01       0.0000000E+00       6.4386153E-06       5.9849680E-33       9.8864540E-09              14.000              11.553
    8       21218.9186526           0.0068729         191.8589530           0.7142808       2.8571231E-01       0.0000000E+00       6.9316960E-06       2.4978272E-29       1.2477829E-08              14.000              12.019
    9       20493.7287284           0.0085997         192.7493613           0.7142804       2.8571215E-01       0.0000000E+00       7.4689391E-06       1.9291280E-29       1.6238412E-08              14.000              12.523
   10       19780.1565383           0.0107070         194.0196211           0.7142799       2.8571196E-01       0.0000000E+00       8.1529554E-06       4.8139955E-31       1.9268537E-08              14.000              13.329
   11       19076.8969413           0.0132648         195.6874784           0.7142793       2.8571173E-01       0.0000000E+00       8.9603289E-06       0.0000000E+00       1.9879833E-08              14.000              14.521
   12       18382.7611074           0.0163518         197.4869537           0.7142788       2.8571151E-01       0.0000000E+00       9.7310086E-06       0.0000000E+00       1.9644539E-08              14.000              15.940
   13       17697.7431196           0.0200568         199.1188662           0.7142783       2.8571133E-01       0.0000000E+00       1.0351777E-05       0.0000000E+00       1.7729125E-08              14.000              17.321
   14       17022.7264302           0.0244790         200.4240773           0.7142780       2.8571119E-01       0.0000000E+00       1.0830570E-05       1.4684799E-31       1.3383363E-08              14.000              18.472
   15       16359.0605608           0.0297280         201.4114902           0.7142777       2.8571110E-01       0.0000000E+00       1.1156929E-05       1.5192746E-23       1.3011861E-08              14.000              19.404
   16       15708.0522474           0.0359233         202.2278666           0.7142776       2.8571104E-01       0.0000000E+00       1.1363481E-05       6.0407574E-23       2.6357693E-08              14.000              20.266
   17       15070.4340956           0.0431938         203.1987144           0.7142773       2.8571094E-01       0.0000000E+00       1.1712859E-05       1.2957431E-22       6.4765273E-08              14.000              21.279
   18       14445.9088222           0.0516775         204.6740919           0.7142767       2.8571067E-01       0.0000000E+00       1.2641090E-05       7.0913871E-26       1.2671247E-07              14.000              22.659
   19       13833.3170152           0.0615205         206.7983220           0.7142753       2.8571012E-01       0.0000000E+00       1.4568126E-05       8.6471717E-26       2.0510647E-07              14.000              24.549
   20       13231.2175605           0.0728745         209.5521780           0.7142725       2.8570899E-01       0.0000000E+00       1.8529083E-05       2.8951002E-25       3.2301869E-07              14.000              27.012
   21       12638.1572822           0.0887441         213.7330489           0.7142643       2.8570573E-01       0.0000000E+00       2.9939990E-05       2.2175884E-24       5.9308313E-07              14.000              30.489
   22       11847.0136250           0.1103202         219.5610427           0.7142423       2.8569694E-01       0.0000000E+00       6.0708747E-05       8.7059999E-11       1.1567034E-06              14.000              34.234
   23       11059.5199495           0.1359599         226.3286819           0.7141924       2.8567698E-01       0.0000000E+00       1.3060097E-04       4.7023914E-08       1.8268951E-06              14.000              38.550
   24       10283.1277223           0.1661236         233.3412972           0.7141041       2.8564165E-01       0.0000000E+00       2.5427527E-04       7.8282571E-07       2.8274735E-06              14.000              45.018
   25        9511.4283274           0.2016098         240.1520874           0.7139623       2.8558502E-01       0.0000000E+00       4.5263592E-04       3.1770149E-06       3.6732816E-06              14.000              57.645
   26        8740.7968398           0.2433573         246.5367541           0.7137358       2.8549458E-01       0.0000000E+00       7.6957381E-04       6.4991430E-06       2.8254904E-06              14.000              79.501
   27        7969.1268116           0.2924711         252.5772670           0.7133661       2.8534710E-01       0.0000000E+00       1.2867942E-03       1.0660643E-05       1.9657173E-06              14.000             107.386
